ID,ra,dec,z_med,z_UNICORN
92544,150.0779335,2.2497815,,2.65
31433,150.1359324,2.3131292,,2.65
36798,150.1694014,2.2862197,,2.65
178755,150.1178796,2.4315463,,2.65
20126,150.1526736,2.369457,,2.65
20713,150.1481587,2.3665703,,2.65
3984,150.1293056,2.4730436,,2.65
8067,150.1774319,2.4410605,,2.65
46876,150.1338142,2.2301797,,1.63
139123,150.1521596,2.3495919,,7.27
82692,150.1388005,2.2247927,,5.92
89232,150.1625014,2.2415655,,3.85
54300,150.1155699,2.1817549,,2.62
35233,150.1016972,2.294416,,2.62
31867,150.1181061,2.3109292,,2.62
20358,150.1045833,2.3684713,,2.62
23728,150.0904686,2.3634899,,2.62
19777,150.1428555,2.3710626,,2.62
5121,150.1524233,2.4627795,,2.62
6174,150.1714743,2.4549402,,2.62
110104,150.1767768,2.2884055,,5.17
183114,150.1412384,2.4173396,,4.84
158160,150.1709693,2.388649,,4.69
89661,150.1562626,2.2426227,,4.3
147632,150.1022117,2.3662648,,3.73
111457,150.0906677,2.2915732,,3.4
46274,150.1594157,2.2343901,,2.56
39588,150.0911801,2.2721928,,2.56
43623,150.0776355,2.2501311,,2.56
28309,150.1470395,2.3283361,,2.56
20483,150.1468608,2.3678003,,2.56
65620,150.1189858,2.1736792,,3.28
44513,150.1573648,2.2449331,,2.53
33525,150.0883133,2.3026403,,2.53
111857,150.1838431,2.2923878,,2.53
166755,150.1702238,2.469078,,2.53
29720,150.1252661,2.3213422,,2.5
106253,150.1730185,2.2805185,,5.47
104421,150.1491994,2.2765431,,5.14
134824,150.1504215,2.3412495,,4.81
101695,150.1847132,2.2704418,,2.47
21133,150.1435327,2.364495,,2.47
23791,150.1515986,2.3511775,,2.47
27426,150.1740399,2.3330441,,2.44
28249,150.1626894,2.3287179,,2.44
51365,150.1193375,2.2026406,,2.41
35942,150.0627402,2.2905047,,2.41
40160,150.0975771,2.269269,,2.41
96182,150.0666857,2.2585502,,2.41
33826,150.1604525,2.3012787,,2.41
12396,150.0821399,2.4113845,,2.41
17608,150.130693,2.3821034,,2.41
19867,150.0995588,2.3707211,,2.41
17892,150.1820091,2.3806517,,2.41
6473,150.1390218,2.4526001,,2.41
10886,150.1394402,2.4205479,,2.41
83998,150.1261241,2.2284255,,5.41
86282,150.1391597,2.2343995,,3.91
32553,150.1766776,2.3073802,,2.38
10195,150.1102119,2.4254519,,2.38
28812,150.1636194,2.3259477,,2.35
7066,150.1737245,2.4484209,,1.33
79909,150.1444236,2.2175932,,6.7
85838,150.1405845,2.233226,,6.64
202024,150.1399729,2.260018,,6.43
49294,150.1364152,2.2152991,,2.32
41586,150.1353057,2.2617307,,2.32
38788,150.0616801,2.2765058,,2.32
30877,150.1298158,2.3157009,,2.32
11748,150.1101462,2.4154431,,2.32
13302,150.1314579,2.4060266,,2.32
187748,150.0889802,2.4056937,,2.32
142252,150.2010409,2.3553489,,2.32
167093,150.1284051,2.4683437,,2.32
48096,150.1476123,2.222439,,2.29
50864,150.1569922,2.2060163,,2.29
55743,150.132368,2.1682635,,2.29
64116,150.1303215,2.1667035,,2.29
70831,150.1251206,2.1927751,,2.29
80759,150.1466476,2.2199421,,2.29
44101,150.1613191,2.2474453,,2.29
100391,150.1854504,2.2675578,,2.29
41170,150.0717175,2.2639134,,2.29
41529,150.0787669,2.2620492,,2.29
44240,150.0822642,2.2465464,,2.29
45632,150.0776438,2.2381919,,2.29
97790,150.1129915,2.2620023,,2.29
109239,150.0953587,2.2866549,,2.29
10649,150.1256138,2.4220853,,2.29
24109,150.1559652,2.3496274,,2.29
24600,150.1647238,2.3472523,,2.29
134550,150.1763602,2.3406924,,2.29
9985,150.1508447,2.4270013,,2.29
165552,150.1629353,2.4760473,,2.29
32126,150.1664081,2.3096002,,1.3
6563,150.1740184,2.4520254,,1.27
104640,150.1075031,2.2770545,,5.71
154852,150.1011191,2.3813332,,5.65
106798,150.1321984,2.2815973,,4.93
72650,150.111469,2.1983989,,4.87
101627,150.1129428,2.2703304,,4.39
87688,150.0691876,2.2380676,,4.33
153516,150.1833445,2.3783624,,3.76
64761,150.1261164,2.1697185,,2.26
43887,150.1851732,2.2486478,,2.26
102481,150.0586632,2.2722038,,2.26
36160,150.1329025,2.2896852,,2.26
137488,150.1911774,2.3464813,,2.26
177967,150.1743099,2.4338743,,2.26
48180,150.1336776,2.2218537,,2.23
55542,150.1265163,2.1702242,,2.23
56182,150.1160999,2.1648029,,2.23
47127,150.151119,2.2288405,,2.23
115805,150.1215437,2.3006897,,2.23
13137,150.1307841,2.4069699,,2.23
17206,150.1212209,2.3842856,,2.23
7975,150.1607229,2.441744,,2.23
179847,150.1413687,2.4278664,,2.23
68006,150.1256768,2.1836431,,2.2
33855,150.0760546,2.3010074,,2.2
6524,150.1236316,2.4522888,,2.2
97328,150.1007457,2.2611129,,5.95
179898,150.1409492,2.4283237,,4.9
85097,150.1438352,2.231398,,4.12
133072,150.1644709,2.3375781,,3.4
67472,150.1509678,2.1816255,,2.41
152047,150.0973561,2.3751517,,2.26
50768,150.1050634,2.2066401,,2.17
64140,150.1310704,2.1667857,,2.17
44340,150.1830246,2.2459115,,2.17
44056,150.0822036,2.2476708,,2.17
96865,150.0997188,2.2600819,,2.17
151655,150.0959161,2.374335,,2.17
4246,150.1327171,2.4703482,,2.17
53276,150.1508182,2.1894947,,2.14
81787,150.1276616,2.2225201,,2.14
36976,150.1778484,2.2853996,,2.14
44059,150.0812121,2.2476529,,2.14
38664,150.1433659,2.2770445,,2.14
11192,150.087542,2.418526,,2.14
15017,150.1360247,2.3965939,,2.14
17077,150.0874362,2.3850776,,2.14
6256,150.118473,2.454389,,2.14
84245,150.1270259,2.2290282,,6.07
124783,150.1524396,2.3200069,,5.68
95308,150.1110145,2.25669,,3.97
118090,150.1314621,2.3052162,,3.73
141784,150.2001164,2.3545382,,3.55
173276,150.1214235,2.4477805,,3.49
189626,150.1276396,2.4012198,,2.26
71773,150.1476395,2.1956106,,2.11
36667,150.1799704,2.2867416,,2.11
39083,150.1487657,2.2748604,,2.11
24354,150.1588845,2.348467,,2.11
44115,150.1614693,2.2473665,,2.08
43977,150.0711119,2.2480785,,2.08
37512,150.1401411,2.2827532,,2.08
15230,150.1191382,2.3954336,,2.08
20730,150.09936,2.3665422,,2.08
21568,150.2006732,2.36222,,2.08
5973,150.1172442,2.4564843,,2.08
7925,150.1477135,2.442135,,2.08
52514,150.1037344,2.1948875,,2.05
55244,150.1188087,2.1731893,,2.05
35566,150.1625825,2.2926821,,2.05
41267,150.1400698,2.263152,,2.05
89433,150.1493417,2.2421108,,2.05
42230,150.0636748,2.2581463,,2.05
45014,150.0819426,2.2416943,,2.05
94730,150.067955,2.2553451,,2.05
25369,150.1608475,2.3435407,,2.05
28221,150.1552999,2.3286943,,2.05
17740,150.0971902,2.3815243,,2.05
20152,150.0969382,2.3694136,,2.05
24289,150.1909953,2.3486963,,2.05
153767,150.1801443,2.3788553,,2.05
54225,150.1207791,2.1824295,,1.09
131896,150.1442261,2.3345202,,6.16
111501,150.1772865,2.2916465,,4.84
100091,150.1132498,2.2669079,,4.24
85711,150.1474506,2.23294,,3.88
182286,150.1475462,2.4196246,,3.79
153264,150.0948016,2.3777837,,3.04
104005,150.1397778,2.2755378,,2.62
120976,150.1406031,2.3117569,,2.26
54319,150.1467668,2.1815368,,2.02
55515,150.1183983,2.1704954,,2.02
56166,150.1158859,2.1648679,,2.02
35428,150.1618302,2.2935086,,2.02
40052,150.0609213,2.2696535,,2.02
42759,150.1165566,2.2551558,,2.02
39486,150.1376603,2.2725822,,2.02
20853,150.1898085,2.3658747,,2.02
6171,150.1346467,2.4549394,,2.02
55545,150.117492,2.1701933,,1.99
55905,150.1312804,2.1668998,,1.99
33804,150.1724942,2.3011942,,1.99
35844,150.0843576,2.2914358,,1.99
107675,150.1395106,2.2834434,,1.99
17452,150.0937631,2.3830436,,1.99
20494,150.0907585,2.3677231,,1.99
8829,150.1753826,2.4351421,,1.99
35212,150.1659445,2.2945023,,1.96
36241,150.0881247,2.2891721,,1.96
14763,150.1352511,2.3978246,,1.96
20243,150.1060893,2.3685502,,1.96
166816,150.1303841,2.4696009,,1.96
176879,150.1788052,2.4362474,,1.96
133338,150.1519755,2.3380685,,6.67
128342,150.1305715,2.3275667,,6.1
64759,150.1252902,2.169718,,5.8
103029,150.1009112,2.2734471,,5.74
128608,150.1685487,2.32807,,4.6
149418,150.1080194,2.3698466,,4.18
68159,150.1171811,2.1842565,,3.76
93939,150.1038793,2.2533122,,3.43
56102,150.1189537,2.1653427,,1.93
32567,150.0960156,2.3072834,,1.93
49777,150.1138327,2.2123534,,1.9
50439,150.0967629,2.2085219,,1.9
51751,150.1468398,2.2001247,,1.9
37330,150.14149,2.28375,,1.9
41535,150.1831106,2.261987,,1.9
27398,150.1482133,2.3331977,,1.9
35385,150.1354354,2.2937878,,1.9
15351,150.1184609,2.3947346,,1.9
155733,150.1022937,2.3833203,,1.9
55564,150.1337987,2.1698696,,1.87
68667,150.109999,2.1859981,,1.87
45847,150.1670485,2.2369491,,1.87
38205,150.1415286,2.2793493,,1.87
7009,150.1791391,2.4488844,,1.87
177212,150.1804202,2.4359026,,1.87
110588,150.1737429,2.2894837,,4.84
174920,150.1438889,2.4418748,,4.84
103969,150.1395683,2.2754678,,4.78
136267,150.1914346,2.3441604,,2.26
49512,150.1419238,2.2139461,,1.84
50980,150.1544057,2.2052907,,1.84
45494,150.143922,2.2389377,,1.84
97090,150.0987872,2.2605752,,1.84
33347,150.1618255,2.3032643,,1.84
128093,150.1300194,2.3270098,,1.84
16619,150.0952892,2.3864545,,1.84
17473,150.1381286,2.382752,,1.84
148888,150.108979,2.3689106,,1.84
6443,150.1349947,2.4529249,,1.84
6754,150.1627014,2.4505833,,1.84
178935,150.1723362,2.4310806,,1.84
49293,150.0966698,2.2152902,,1.81
35951,150.1667959,2.2908992,,1.81
119713,150.1738079,2.30886,,1.81
16643,150.0988782,2.3873497,,1.81
51019,150.1040161,2.2049541,,1.78
54175,150.1244511,2.182701,,1.78
43414,150.1817383,2.251534,,1.78
45396,150.1527159,2.2394537,,1.78
45195,150.0800128,2.2407342,,1.78
108834,150.0970739,2.2857836,,1.78
29983,150.1199017,2.3201044,,1.78
32209,150.1712623,2.3092161,,1.78
32214,150.1646585,2.3091821,,1.78
35430,150.1473286,2.2935434,,1.78
14764,150.1351813,2.3978129,,1.78
94469,150.1774227,2.254653,,4.0
100779,150.0979478,2.2683774,,2.56
54719,150.121544,2.1781591,,1.75
55706,150.1217756,2.1686172,,1.75
55784,150.1281023,2.167851,,1.75
42839,150.1594594,2.2547625,,1.75
44725,150.1571206,2.2435628,,1.75
99382,150.1506653,2.2653527,,1.75
33352,150.0833872,2.3034137,,1.75
35850,150.0629953,2.2914232,,1.75
36700,150.0872186,2.2866984,,1.75
39574,150.0708737,2.2721855,,1.75
42760,150.1163776,2.255053,,1.75
42827,150.0833962,2.2547199,,1.75
27359,150.1671635,2.3334303,,1.75
29235,150.1509733,2.3238076,,1.75
34624,150.1382018,2.2974502,,1.75
36685,150.1717651,2.2866717,,1.75
38207,150.1545278,2.2793495,,1.75
9220,150.1109751,2.4324607,,1.75
11400,150.1255848,2.4172957,,1.75
14023,150.0757635,2.4020532,,1.75
16632,150.1337173,2.3875044,,1.75
20425,150.0972131,2.3681313,,1.75
179475,150.1130781,2.4333727,,1.75
15613,150.1834194,2.3932185,,1.75
18196,150.1529764,2.3790684,,1.75
23484,150.1923388,2.3526603,,1.75
146706,150.1827383,2.364337,,1.75
3393,150.1477307,2.4786162,,1.75
6393,150.1403601,2.4532553,,1.75
6471,150.1396329,2.4526992,,1.75
49217,150.0988523,2.2156799,,1.72
52187,150.1031459,2.197084,,1.72
73707,150.1029004,2.2012097,,1.72
79284,150.1515704,2.2160994,,1.72
42054,150.1912978,2.25918,,1.72
42900,150.1794388,2.2544101,,1.72
46549,150.1513639,2.2327701,,1.72
104441,150.1518886,2.276583,,1.72
40078,150.0629072,2.2695616,,1.72
43830,150.0621066,2.2489605,,1.72
45307,150.0706584,2.2400106,,1.72
26547,150.1593043,2.3378455,,1.72
30812,150.1363104,2.3160438,,1.72
33595,150.1210356,2.3022662,,1.72
33647,150.1648604,2.3020644,,1.72
36655,150.1719284,2.2869133,,1.72
13783,150.0882216,2.4032238,,1.72
14392,150.0776284,2.3999127,,1.72
14731,150.0905384,2.3979958,,1.72
16540,150.1547012,2.388019,,1.72
3295,150.1514151,2.4794584,,1.72
6357,150.1260846,2.4533505,,1.72
8206,150.134941,2.439956,,1.72
8322,150.1686905,2.4390656,,1.72
8708,150.1805999,2.436081,,1.72
9123,150.1389175,2.4331992,,1.72
167463,150.1539405,2.471641,,1.72
47484,150.133819,2.2263861,,1.69
51108,150.1187827,2.2043664,,1.69
51964,150.1420888,2.1986109,,1.69
55080,150.1227898,2.1748061,,1.69
55254,150.1162133,2.1731303,,1.69
37477,150.1322961,2.2830008,,1.69
37734,150.1468095,2.281743,,1.69
38985,150.1304262,2.2754856,,1.69
39583,150.1512518,2.272133,,1.69
46303,150.1563427,2.2341667,,1.69
33194,150.0937324,2.3040864,,1.69
36347,150.0560627,2.2884801,,1.69
39500,150.0603023,2.2726601,,1.69
41545,150.0784755,2.2618837,,1.69
25617,150.1605546,2.3421959,,1.69
27952,150.1453683,2.3299708,,1.69
28041,150.1307869,2.3296628,,1.69
28268,150.1342125,2.3285429,,1.69
32624,150.1587157,2.3069915,,1.69
35715,150.1311171,2.2920292,,1.69
10344,150.1188491,2.4363819,,1.69
16484,150.0903908,2.3883314,,1.69
16915,150.1382123,2.3859785,,1.69
19191,150.0975766,2.3737839,,1.69
156149,150.0992134,2.3842854,,1.69
25348,150.1745432,2.3436218,,1.69
138095,150.2053973,2.3476247,,1.69
3113,150.1518998,2.4811039,,1.69
3219,150.1658476,2.4801041,,1.69
3490,150.1441374,2.4776878,,1.69
4538,150.1718999,2.4679549,,1.69
49055,150.1359008,2.216697,,1.66
49425,150.1058675,2.2143837,,1.66
49737,150.1132981,2.2126313,,1.66
50638,150.1184595,2.2074513,,1.66
52101,150.1440465,2.1978316,,1.66
53536,150.1508977,2.1877299,,1.66
37424,150.1615259,2.2833346,,1.66
85478,150.1504598,2.2323266,,1.66
44793,150.0712127,2.2431455,,1.66
32397,150.1335563,2.3082491,,1.66
38684,150.1384101,2.2765644,,1.66
11089,150.121277,2.4193916,,1.66
11186,150.0820626,2.4187297,,1.66
12245,150.0737918,2.4122763,,1.66
15464,150.1330243,2.3942172,,1.66
17507,150.137134,2.3826722,,1.66
179318,150.1195139,2.4286984,,1.66
18241,150.1778018,2.3789042,,1.66
20883,150.1975278,2.365747,,1.66
23195,150.1968542,2.3540645,,1.66
6684,150.1320997,2.4511129,,1.66
6744,150.1638198,2.450679,,1.66
7347,150.121075,2.4461504,,1.66
37938,150.1329727,2.2808046,,1.63
43012,150.0679408,2.2537735,,1.63
32596,150.1282991,2.3071218,,1.63
32753,150.1292576,2.306435,,1.63
34444,150.1770054,2.2977578,,1.63
34477,150.1422423,2.2982331,,1.63
16887,150.0881648,2.3861158,,1.63
155700,150.190568,2.3832427,,1.63
5052,150.1260024,2.4634311,,1.63
99455,150.0996981,2.2654938,,6.88
119550,150.1316718,2.3084654,,6.61
148561,150.1031588,2.3682369,,6.16
125214,150.1587142,2.3208232,,4.9
130957,150.1460673,2.3328637,,4.72
125366,150.1528446,2.3211321,,4.57
75538,150.1574403,2.2065922,,3.97
157581,150.152781,2.3873624,,3.7
107806,150.0876584,2.2837183,,3.4
111333,150.0911461,2.2912902,,2.77
75957,150.1177584,2.2076466,,2.29
90105,150.0702849,2.2437773,,2.29
55646,150.1217818,2.1692,,1.6
45869,150.1689033,2.2368705,,1.6
29354,150.1566536,2.3230828,,1.6
35739,150.1757535,2.2919266,,1.6
10559,150.1076042,2.4228795,,1.6
17104,150.1355043,2.3847972,,1.6
18465,150.1850074,2.3774094,,1.6
23657,150.1506069,2.3516912,,1.6
4423,150.1304534,2.4689036,,1.6
5754,150.1258147,2.4579405,,1.6
49102,150.1475299,2.2162731,,1.57
37977,150.1275843,2.280621,,1.57
101293,150.1443569,2.2696346,,1.57
37431,150.0525674,2.2832661,,1.57
42939,150.0640914,2.2539856,,1.57
32888,150.1327283,2.3056638,,1.57
35154,150.1359002,2.2948102,,1.57
130870,150.1677176,2.3326998,,1.57
16497,150.1805231,2.3882208,,1.57
3426,150.1484698,2.4783651,,1.57
4298,150.1662098,2.4701683,,1.57
48367,150.1115663,2.2205762,,1.54
54693,150.1119264,2.1783436,,1.54
35060,150.1594957,2.2953148,,1.54
34529,150.177439,2.2980147,,1.54
38683,150.13852,2.2766061,,1.54
112387,150.1492294,2.2936462,,1.54
11332,150.1071447,2.4178639,,1.54
13756,150.1278274,2.4032881,,1.54
152915,150.1255345,2.3770036,,1.54
184174,150.1276588,2.4155646,,1.54
18458,150.1771684,2.3776864,,1.54
26946,150.1786055,2.3356319,,1.54
3327,150.1487088,2.4791151,,1.54
6911,150.1252841,2.4495985,,1.54
54132,150.1216289,2.1831755,,1.51
54360,150.1339112,2.1812579,,1.51
75314,150.1137027,2.205874,,1.51
36827,150.1645534,2.2860858,,1.51
106975,150.1712369,2.2819421,,1.51
38720,150.0626997,2.2767922,,1.51
39365,150.0977168,2.2732966,,1.51
42668,150.0801384,2.2557301,,1.51
28690,150.1215704,2.3263916,,1.51
29298,150.1650864,2.323567,,1.51
122678,150.1348143,2.3155702,,1.51
11259,150.0861887,2.4181377,,1.51
15810,150.1373204,2.392074,,1.51
179337,150.1197566,2.4352703,,1.51
27335,150.1679817,2.333025,,1.51
141282,150.2008604,2.3535603,,1.51
6152,150.1416353,2.4547187,,1.51
9714,150.1340252,2.4290695,,1.51
156254,150.1345033,2.3845049,,4.87
116502,150.083384,2.3020246,,3.43
40989,150.0755498,2.2647791,,1.48
26527,150.1447,2.3378137,,1.48
11231,150.1227128,2.4185471,,1.48
11418,150.0765713,2.4171359,,1.48
11562,150.0837545,2.4163637,,1.48
21041,150.0971777,2.3650208,,1.48
17131,150.1916045,2.3845662,,1.48
50847,150.1007317,2.2057617,,1.45
56162,150.1162887,2.1649121,,1.45
36186,150.0802556,2.2895202,,1.45
41002,150.092694,2.2647682,,1.45
43703,150.0847419,2.2496805,,1.45
10813,150.0890294,2.4210493,,1.45
15616,150.1365842,2.3931009,,1.45
25053,150.1511869,2.3450028,,1.45
50739,150.1114404,2.2065187,,1.42
55311,150.1179272,2.1732915,,1.42
45994,150.1636994,2.2361182,,1.42
38708,150.1075609,2.2768258,,1.42
42549,150.1187713,2.2563894,,1.42
104575,150.0600445,2.2769079,,1.42
32353,150.1342178,2.3084209,,1.42
11561,150.0838542,2.4163887,,1.42
16297,150.1290049,2.3889868,,1.42
20664,150.1444739,2.3668721,,1.42
23953,150.1989151,2.3503801,,1.42
27943,150.1632647,2.3301837,,1.42
8620,150.1327608,2.4365683,,1.42
191494,150.1597097,2.4494038,,1.42
49589,150.1353021,2.213525,,1.39
51148,150.0997904,2.2032453,,1.39
40099,150.1505925,2.2695452,,1.39
113434,150.1605754,2.295752,,1.39
43557,150.0664428,2.2502942,,1.39
11115,150.117831,2.4189355,,1.39
17160,150.1443349,2.3844237,,1.39
25220,150.1729642,2.3443484,,1.39
55687,150.1315436,2.1688101,,1.36
34644,150.1701326,2.2973547,,1.36
38431,150.1748274,2.2782348,,1.36
38849,150.1047372,2.2760029,,1.36
101202,150.1124879,2.2694098,,1.36
12016,150.0738818,2.4137971,,1.36
14264,150.1163472,2.4006843,,1.36
192659,150.0904954,2.4013106,,1.36
14640,150.1854229,2.3983443,,1.36
23107,150.1972438,2.35459,,1.36
26552,150.1768531,2.3377443,,1.36
7764,150.1599251,2.4432439,,1.36
48995,150.145337,2.2169632,,1.33
51813,150.1428989,2.1997109,,1.33
55104,150.1343494,2.1745449,,1.33
38452,150.1697001,2.2781687,,1.33
106185,150.1685766,2.280354,,1.33
34344,150.0903518,2.2988457,,1.33
35881,150.0594253,2.2910869,,1.33
42103,150.1109238,2.2589425,,1.33
43223,150.1054899,2.2526983,,1.33
45134,150.0716227,2.241036,,1.33
98539,150.0739617,2.2636065,,1.33
113725,150.0817595,2.2963412,,1.33
25003,150.1617671,2.3453016,,1.33
27083,150.158135,2.3348616,,1.33
27996,150.1604243,2.3298844,,1.33
31106,150.1229547,2.3147133,,1.33
35411,150.1490409,2.2935714,,1.33
128977,150.1701209,2.3287236,,1.33
16188,150.130016,2.390102,,1.33
17492,150.0953068,2.3827883,,1.33
17602,150.0848527,2.3823762,,1.33
19575,150.101442,2.3721067,,1.33
157587,150.0858096,2.3873709,,1.33
24517,150.1965431,2.3476277,,1.33
24561,150.165106,2.3474758,,1.33
26511,150.1782329,2.3379905,,1.33
27640,150.1606931,2.3317592,,1.33
138691,150.1922327,2.348826,,1.33
4419,150.1621051,2.4689985,,1.33
7891,150.1611298,2.442242,,1.33
138241,150.1541516,2.3479356,,6.7
154514,150.1420699,2.3804782,,4.87
181773,150.1499935,2.4204512,,4.87
171699,150.1762378,2.4537682,,4.63
128550,150.1303041,2.3279449,,3.43
100814,150.1322258,2.2684884,,3.4
154875,150.1579801,2.3813695,,2.68
109654,150.0838678,2.2875058,,2.47
105074,150.1750672,2.2780405,,1.54
118278,150.0954467,2.3056293,,1.54
50914,150.1578962,2.2056666,,1.3
52465,150.1097715,2.1952465,,1.3
53814,150.1194787,2.1858237,,1.3
55133,150.1255175,2.1743157,,1.3
73900,150.1580374,2.2017927,,1.3
34815,150.1643276,2.2965655,,1.3
45410,150.1641362,2.2394003,,1.3
94208,150.1512086,2.2540464,,1.3
27040,150.1467435,2.3350817,,1.3
29161,150.1123798,2.3241431,,1.3
30874,150.1387891,2.3160718,,1.3
33944,150.1660814,2.3007257,,1.3
34111,150.1729628,2.2998612,,1.3
34190,150.16113,2.2995234,,1.3
38256,150.1519854,2.279056,,1.3
113281,150.1668161,2.2954056,,1.3
124333,150.1347511,2.3190509,,1.3
190792,150.117283,2.399221,,1.3
15852,150.1683627,2.3918559,,1.3
20864,150.1578416,2.3659252,,1.3
22938,150.2016336,2.3554491,,1.3
22998,150.1922686,2.3551372,,1.3
8194,150.1435922,2.4398996,,1.3
8790,150.1356926,2.435485,,1.3
53989,150.1151869,2.1845059,,1.27
42930,150.1606491,2.254254,,1.27
100743,150.15194,2.2682966,,1.27
36842,150.0820106,2.2859976,,1.27
43240,150.0681708,2.2524354,,1.27
96690,150.0969023,2.2597133,,1.27
102743,150.0702338,2.2728191,,1.27
29032,150.1322941,2.3248265,,1.27
31574,150.1752521,2.3124835,,1.27
17475,150.1398808,2.3829127,,1.27
17703,150.1232829,2.3815496,,1.27
15661,150.1693292,2.3929815,,1.27
17405,150.1407382,2.3832337,,1.27
19838,150.1998733,2.3709444,,1.27
4523,150.1231012,2.467733,,1.27
8528,150.1361854,2.437221,,1.27
79845,150.106068,2.2174104,,1.24
32872,150.0975052,2.3057998,,1.24
42725,150.1141442,2.2553367,,1.24
29250,150.1124318,2.3234428,,1.24
116404,150.1216816,2.3018215,,1.24
11932,150.0803107,2.4143392,,1.24
14145,150.1214926,2.4013851,,1.24
14245,150.1226533,2.4008218,,1.24
17854,150.097195,2.3808594,,1.24
156464,150.0861898,2.3850188,,1.24
7107,150.1635649,2.4481577,,1.24
7770,150.1736489,2.4432095,,1.24
51457,150.1151368,2.2021805,,1.21
41043,150.1752667,2.2645581,,1.21
41284,150.1418719,2.2632779,,1.21
46239,150.1664968,2.2345969,,1.21
86965,150.1481666,2.2362972,,1.21
9464,150.1172574,2.430704,,1.21
16592,150.1190552,2.3877864,,1.21
17111,150.1377404,2.3845696,,1.21
17245,150.0908818,2.3841105,,1.21
16190,150.1725172,2.390065,,1.21
23853,150.1669296,2.3509123,,1.21
37890,150.1758219,2.2810692,,1.18
41852,150.1775273,2.2603469,,1.18
40106,150.0576541,2.2695055,,1.18
44641,150.0619132,2.2497582,,1.18
14162,150.0860042,2.4009338,,1.18
16548,150.1007407,2.387951,,1.18
19939,150.1051423,2.3704114,,1.18
24222,150.160024,2.3487875,,1.18
9384,150.1779335,2.431473,,1.18
50585,150.1032486,2.2079805,,1.15
65396,150.1219713,2.1726715,,1.15
67222,150.1285658,2.1805609,,1.15
37510,150.1365147,2.2828691,,1.15
41168,150.1745611,2.2638739,,1.15
39393,150.1045994,2.2731429,,1.15
39850,150.0579169,2.2707087,,1.15
45433,150.0748194,2.2392543,,1.15
45568,150.0768024,2.2385081,,1.15
29015,150.1531032,2.3249056,,1.15
35021,150.140515,2.2953807,,1.15
10091,150.11343,2.4262654,,1.15
14180,150.1221278,2.4011971,,1.15
27997,150.1638311,2.3298614,,1.15
131649,150.1586774,2.3342921,,1.15
147470,150.1861872,2.3659306,,1.15
7196,150.1231415,2.4474454,,1.15
8734,150.1304722,2.4358592,,1.15
9566,150.17741,2.4299856,,1.15
54833,150.1488308,2.1773534,,1.12
41425,150.144263,2.262594,,1.12
36928,150.0950776,2.2863635,,1.12
37315,150.0902285,2.2838087,,1.12
35045,150.1283726,2.295466,,1.12
8881,150.119256,2.4347076,,1.12
10446,150.0873375,2.4235802,,1.12
17129,150.085629,2.3847153,,1.12
20380,150.09754,2.3683092,,1.12
6239,150.1373715,2.4545029,,1.12
6472,150.1391652,2.4526766,,1.12
51941,150.1065803,2.1989091,,1.09
64965,150.1285609,2.1708004,,1.09
37866,150.1266545,2.2811665,,1.09
38146,150.0621072,2.268784,,1.09
38314,150.0580816,2.2788385,,1.09
39798,150.0583376,2.2709887,,1.09
42883,150.1133919,2.2544366,,1.09
43020,150.0624682,2.2536549,,1.09
26647,150.1511727,2.3373165,,1.09
28687,150.1615085,2.3265502,,1.09
30281,150.1291115,2.3186404,,1.09
181014,150.1037906,2.4248868,,1.09
25938,150.1520388,2.3407171,,1.09
156027,150.1937752,2.3839697,,1.09
5727,150.1158038,2.4582283,,1.09
8449,150.1836914,2.43811,,1.09
156537,150.1378501,2.3851909,,4.45
115010,150.0906939,2.2989835,,3.97
126325,150.16536,2.3232926,,3.85
88828,150.0708284,2.2406123,,3.79
80348,150.1149919,2.2188469,,3.58
139632,150.202593,2.3505318,,3.4
146647,150.1438691,2.3642375,,2.62
96299,150.1003462,2.2588229,,2.29
110343,150.1768429,2.2889188,,2.29
52174,150.1028634,2.1972043,,1.06
68199,150.1520009,2.1844297,,1.06
78542,150.1405593,2.2142599,,1.06
78771,150.1358033,2.2148522,,1.06
37684,150.1316841,2.2821874,,1.06
42801,150.1597401,2.2549131,,1.06
36620,150.0651257,2.2870762,,1.06
40049,150.0934021,2.2696948,,1.06
45015,150.0821744,2.2417978,,1.06
29162,150.1479892,2.3241442,,1.06
29688,150.1619775,2.3215209,,1.06
32208,150.1392137,2.3091842,,1.06
32398,150.1277517,2.308244,,1.06
34842,150.1815281,2.2964967,,1.06
126988,150.1555975,2.3246343,,1.06
14217,150.1190215,2.4009677,,1.06
14718,150.1132193,2.3981914,,1.06
19152,150.093488,2.3739422,,1.06
19220,150.094018,2.3737522,,1.06
20323,150.1050559,2.3686699,,1.06
155245,150.1308754,2.38218,,1.06
185703,150.0823738,2.4104261,,1.06
24147,150.1482806,2.3494776,,1.06
8281,150.1783671,2.4393856,,1.06
9319,150.1287451,2.4319099,,1.06
162734,150.1619404,2.4864966,,1.06
163363,150.1595316,2.4845001,,1.06
164543,150.1581232,2.4806831,,1.06
51366,150.1515491,2.2027459,,1.03
52739,150.1425387,2.1927498,,1.03
36811,150.1767665,2.2861764,,1.03
46376,150.1567944,2.2337137,,1.03
46843,150.1564374,2.2306087,,1.03
98623,150.1823214,2.2637668,,1.03
40069,150.0573922,2.2696728,,1.03
43807,150.0609033,2.2490724,,1.03
