file,z
CAPERS_COSMOS_P2_s000045028_x1d.fits,nan
CAPERS_COSMOS_P2_s000042709_x1d.fits,nan
CAPERS_COSMOS_P2_s000103248_x1d.fits,nan
CAPERS_COSMOS_P2_s000039583_x1d.fits,3.1097252720942246
CAPERS_COSMOS_P2_s000041043_x1d.fits,nan
CAPERS_COSMOS_P2_s000035566_x1d.fits,nan
CAPERS_COSMOS_P2_s000092316_x1d.fits,5.55570095923934
CAPERS_COSMOS_P2_s000105791_x1d.fits,nan
CAPERS_COSMOS_P2_s000036570_x1d.fits,4.594020311718623
CAPERS_COSMOS_P2_s000035762_x1d.fits,4.592578397951674
CAPERS_COSMOS_P2_s000089661_x1d.fits,nan
CAPERS_COSMOS_P2_s000037826_x1d.fits,nan
CAPERS_COSMOS_P2_s000101557_x1d.fits,nan
CAPERS_COSMOS_P2_s000035212_x1d.fits,nan
CAPERS_COSMOS_P2_s000040661_x1d.fits,0.6865378061930341
CAPERS_COSMOS_P2_s000106253_x1d.fits,5.309619844138372
CAPERS_COSMOS_P2_s000036811_x1d.fits,nan
CAPERS_COSMOS_P2_s000109364_x1d.fits,nan
CAPERS_COSMOS_P2_s000037650_x1d.fits,nan
CAPERS_COSMOS_P2_s000092529_x1d.fits,7.3575649653839115
CAPERS_COSMOS_P2_s000101735_x1d.fits,nan
CAPERS_COSMOS_P2_s000038431_x1d.fits,nan
CAPERS_COSMOS_P2_s000084513_x1d.fits,5.1119824130068
CAPERS_COSMOS_P2_s000104141_x1d.fits,5.126014682045234
CAPERS_COSMOS_P2_s000098914_x1d.fits,nan
CAPERS_COSMOS_P2_s000088196_x1d.fits,nan
CAPERS_COSMOS_P2_s000034815_x1d.fits,nan
CAPERS_COSMOS_P2_s000092289_x1d.fits,5.54965073661888
CAPERS_COSMOS_P2_s000088305_x1d.fits,nan
CAPERS_COSMOS_P2_s000046621_x1d.fits,nan
CAPERS_COSMOS_P2_s000098384_x1d.fits,nan
CAPERS_COSMOS_P2_s000044892_x1d.fits,2.233455801525985
CAPERS_COSMOS_P2_s000046573_x1d.fits,2.8615469687804507
CAPERS_COSMOS_P2_s000101293_x1d.fits,nan
CAPERS_COSMOS_P2_s000044446_x1d.fits,5.0798047139827
CAPERS_COSMOS_P2_s000045528_x1d.fits,nan
CAPERS_COSMOS_P2_s000037684_x1d.fits,nan
CAPERS_COSMOS_P2_s000044424_x1d.fits,5.108980157881505
CAPERS_COSMOS_P2_s000113434_x1d.fits,nan
CAPERS_COSMOS_P2_s000035834_x1d.fits,nan
CAPERS_COSMOS_P2_s000099231_x1d.fits,nan
CAPERS_COSMOS_P2_s000041099_x1d.fits,3.5047964382152577
CAPERS_COSMOS_P2_s000035428_x1d.fits,2.0984719424790477
CAPERS_COSMOS_P2_s000042930_x1d.fits,nan
CAPERS_COSMOS_P2_s000098623_x1d.fits,2.4188824259927704
CAPERS_COSMOS_P2_s000043414_x1d.fits,nan
CAPERS_COSMOS_P2_s000036694_x1d.fits,nan
CAPERS_COSMOS_P2_s000043654_x1d.fits,nan
CAPERS_COSMOS_P2_s000202024_x1d.fits,nan
CAPERS_COSMOS_P2_s000106588_x1d.fits,4.601413335204005
CAPERS_COSMOS_P2_s000037506_x1d.fits,1.8329734105132451
CAPERS_COSMOS_P2_s000037317_x1d.fits,5.1655092172716
CAPERS_COSMOS_P2_s000040245_x1d.fits,4.966233283382513
CAPERS_COSMOS_P2_s000105156_x1d.fits,6.528782081337347
CAPERS_COSMOS_P2_s000043026_x1d.fits,nan
