ID,ra,dec,z_med,z_UNICORN
86609,214.9928053,52.9606177,,2.62
216947,215.0204101,52.9568047,,2.32
64758,214.9913801,52.9231338,,2.32
84054,214.9339535,52.9203094,,2.32
216207,214.998547,52.9368516,,2.32
13025,214.9114055,52.8828705,,2.32
18706,214.8771417,52.8220072,,2.32
60341,214.8818481,52.8307173,,2.32
14974,214.9339252,52.8856235,,2.32
25602,214.9433264,52.8369048,,2.32
23553,214.9015059,52.815998,,2.32
237848,214.9947836,52.9539627,,2.3
235999,214.9971955,52.9238436,,2.3
224920,214.9030227,52.9147862,,2.3
3886,214.9862434,52.9862926,,2.29
76377,215.0137238,53.0007036,,2.29
1144,214.9283149,52.9602927,,2.29
79569,214.9587829,52.9573116,,2.29
9603,214.8706271,52.8730436,,2.29
9783,214.9289537,52.913555,,2.29
10033,214.8835929,52.8803039,,2.29
94304,214.9112904,52.8802826,,2.29
225013,214.9006263,52.9134355,,2.29
5791,214.8160258,52.8548891,,2.29
9102,214.8497883,52.8604338,,2.29
73416,214.8076096,52.8626295,,2.29
20348,214.8559478,52.798142,,2.29
21878,214.8588666,52.7933269,,2.29
37889,214.8563312,52.7609298,,2.29
17614,214.8896136,52.8376578,,2.29
20716,214.8774031,52.8115027,,2.29
20856,214.8848669,52.8163607,,2.29
26405,214.9081053,52.8082075,,2.29
35518,214.9507507,52.8230534,,2.29
94063,214.8675232,52.8508925,,2.29
220132,215.0487365,52.9926295,,2.27
214407,214.9948347,52.9256926,,2.27
217614,214.9921122,52.9409162,,2.27
232250,214.9415385,52.8162413,,2.27
217910,215.0633722,52.9926957,,2.26
74579,214.7909664,52.8485456,,6.19
53845,214.9273264,52.8463049,,6.07
38296,214.9279024,52.8127112,,5.83
96035,214.8643008,52.8408405,,5.14
80027,215.0218373,52.9966324,,4.9
73142,214.997393,52.9981832,,2.26
3583,214.8708003,52.9062544,,2.26
15196,214.9312958,52.8823123,,2.26
14509,214.881809,52.85193,,2.26
20829,214.9234136,52.8439071,,2.26
21390,214.9240658,52.8419871,,2.26
235046,215.0807787,52.9662658,,2.25
212337,214.9608214,52.890573,,2.25
223683,214.9084477,52.9120955,,2.24
5500,215.0245231,53.0043209,,2.23
6499,215.011885,52.9894629,,2.23
217694,215.031237,52.9688749,,2.23
8488,214.9877106,52.9614553,,2.23
9427,214.9878649,52.95711,,2.23
7837,214.8493074,52.866933,,2.23
17400,214.8794884,52.8317495,,2.23
27927,214.8591321,52.7665388,,2.23
29245,214.8619751,52.7627054,,2.23
27409,215.0075999,52.8743445,,2.23
28370,214.9438133,52.8247513,,2.23
222199,215.0260844,52.9877177,,2.22
223290,214.9885311,52.9670376,,2.22
224432,215.0400595,53.0094953,,2.22
237724,215.0040296,52.9582744,,2.22
217014,215.0174271,52.9552913,,2.21
217500,215.0209849,52.9604742,,2.21
218300,215.0813333,53.0074283,,2.21
238087,214.9919041,52.9560571,,2.21
212048,214.8692552,52.8231528,,2.21
6080,214.8840611,52.9012515,,2.2
11893,214.9048446,52.8847158,,2.2
16206,214.934719,52.8783197,,2.2
17165,214.87727,52.8316369,,2.2
241356,214.7924615,52.8577975,,2.2
13460,214.8683929,52.8493103,,2.2
15916,214.880657,52.8417776,,2.2
16079,214.8862963,52.8448782,,2.2
48374,214.9984543,52.8848452,,4.87
58134,214.8762637,52.8202296,,4.84
89516,214.962941,52.9325791,,4.09
97749,214.796265,52.7873705,,3.04
240001,214.7985936,52.8516809,,2.19
88234,215.0513378,52.9974148,,2.17
208367,215.0860373,52.9581728,,2.17
217981,215.0777171,53.0031129,,2.17
237193,215.0705528,52.9966068,,2.17
211928,215.008685,52.9214676,,2.17
6717,214.9210321,52.9239764,,2.17
14282,214.9636586,52.911488,,2.17
52006,214.8490548,52.7866647,,2.17
25646,214.9039943,52.8086896,,2.17
237695,215.0150643,52.9654123,,2.16
237737,215.0508622,52.9915745,,2.16
213543,215.0183446,52.9380494,,2.16
214749,215.0120861,52.9388719,,2.16
209345,214.8546347,52.7985051,,2.16
235145,215.0767093,52.9652814,,2.15
238204,215.0525251,53.0006949,,2.15
212181,215.0224523,52.9331195,,2.15
209061,214.9632002,52.8755843,,2.15
915,214.9853534,53.0019726,,2.14
221433,215.0079229,52.9704648,,2.14
3105,214.9471444,52.9632704,,2.14
225205,214.9857038,52.9748784,,2.14
236224,215.0055758,52.9334965,,2.14
11005,214.8758402,52.8696628,,2.14
16635,214.8059491,52.7839484,,2.14
21879,214.8588008,52.7932628,,2.14
20323,214.8746871,52.8115667,,2.14
217281,215.0741135,52.9965476,,2.13
213038,215.0208028,52.9369655,,2.13
232138,214.9489627,52.8192127,,2.13
58707,214.8689066,52.8166671,,6.61
82947,214.9306507,52.9243618,,4.72
77377,214.8219195,52.8619191,,3.4
55425,214.8814292,52.8170963,,2.56
95043,214.8719896,52.8492476,,2.32
217016,215.0282457,52.9629717,,2.12
2345,214.9883772,52.9966367,,2.11
4264,214.9426245,52.9532879,,2.11
217970,214.9908468,52.9411982,,2.11
38768,214.8661755,52.7698161,,2.11
16072,214.8900597,52.8474344,,2.11
63853,214.8839952,52.8420637,,2.11
201839,214.942403,52.8194513,,2.11
224566,215.0391307,53.0094139,,2.1
216637,215.0711243,52.9914381,,2.09
4300,214.9973587,52.9917442,,2.08
2683,214.9330726,52.9555083,,2.08
10700,214.961028,52.9319513,,2.08
4704,214.879886,52.9061779,,2.08
8642,214.9327603,52.9215753,,2.08
10198,214.9303784,52.9127785,,2.08
8058,214.8449797,52.8625035,,2.08
12894,214.881638,52.8626282,,2.08
18460,214.8357575,52.7940099,,2.08
28232,214.861839,52.764995,,2.08
19221,214.9508021,52.8707514,,2.08
213430,214.9539278,52.891508,,2.08
201242,214.9437735,52.8160116,,2.08
220582,215.0552492,52.999871,,2.07
239291,214.9000683,52.9117138,,2.07
210761,214.9568946,52.8795198,,2.07
209955,214.9262514,52.8532103,,2.07
240932,214.8754735,52.9233273,,2.06
207306,214.8879561,52.8110217,,2.06
218637,215.0727923,53.0024191,,2.05
237531,215.0180784,52.9651203,,2.05
6458,214.9360611,52.9360393,,2.05
8812,214.9394285,52.925436,,2.05
11335,214.9075094,52.889827,,2.05
14147,214.9561617,52.9070602,,2.05
94724,214.8298848,52.8209477,,2.05
19064,214.8535423,52.8027605,,2.05
37477,214.9865821,52.8526934,,2.05
232882,214.9287053,52.8199396,,2.05
205973,214.8665581,52.7891331,,2.04
45212,214.9024035,52.809941,,4.39
64194,214.8277617,52.8029544,,4.33
78995,214.929933,52.9361103,,4.18
65663,214.8923544,52.8502784,,2.29
42166,214.9571865,52.8419204,,2.26
208973,215.0836894,52.9601617,,2.04
211952,215.0655176,52.9622105,,2.04
216090,215.0543515,52.9760485,,2.04
235200,215.0820768,52.9699432,,2.04
211102,214.8809729,52.8271595,,2.04
219394,215.0045933,52.9585996,,2.03
234990,215.0820118,52.9662638,,2.03
235946,215.066802,52.9722128,,2.02
8227,214.930224,52.9219992,,2.02
17150,214.9385401,52.8750862,,2.02
19233,214.9625499,52.8789411,,2.02
210094,214.9643173,52.8816307,,2.02
211782,214.9604717,52.8872805,,2.02
1542,214.7979098,52.865276,,2.02
26572,214.8828354,52.7892829,,2.02
233803,214.8325991,52.7672446,,2.02
15406,214.9018874,52.859856,,2.02
206438,214.8917855,52.8098327,,2.02
210751,214.802472,52.7700093,,2.0
8619,214.9918884,52.9634843,,1.99
221936,214.9991807,52.9669965,,1.99
224529,215.0415943,53.011042,,1.99
11835,214.9656284,52.9280381,,1.99
4671,214.8801435,52.905499,,1.99
10323,214.9364886,52.9164979,,1.99
13368,214.8169557,52.8131907,,1.99
19292,214.8798699,52.8198918,,1.99
29246,214.8735756,52.7709451,,1.99
235433,214.8250302,52.7917457,,1.99
19455,214.9497825,52.8687161,,1.99
22295,214.9296044,52.8415931,,1.99
216529,215.0756334,52.9938766,,1.98
213850,214.8674937,52.832212,,1.98
217335,215.0265425,52.9627145,,1.97
219520,215.0519723,52.9926544,,1.97
221501,215.0486078,52.9997604,,1.97
206797,214.9803641,52.874907,,1.97
232668,214.9371973,52.8216501,,1.97
8672,214.9312762,52.9201287,,1.96
10474,214.9644221,52.935625,,1.96
237495,215.0182166,52.9645677,,1.96
16205,214.9347214,52.8784518,,1.96
12007,214.8222701,52.8253954,,1.96
21328,214.8586423,52.79557,,1.96
29728,214.8651627,52.7629637,,1.96
49719,214.8597478,52.789065,,1.96
65676,214.7997449,52.7842652,,1.96
17459,214.9172805,52.8582084,,1.96
18546,214.9266574,52.8582137,,1.96
21286,214.9445444,52.8569361,,1.96
24296,215.0000041,52.8824017,,1.96
27933,215.0017684,52.8678607,,1.96
200429,214.9797635,52.8353817,,1.96
20981,214.8666958,52.8025948,,1.96
42451,214.8886629,52.793899,,5.2
68690,214.9900822,53.0036787,,3.4
67663,214.9284003,52.9601218,,2.77
237747,215.0716809,53.0063864,,1.94
218631,215.0178964,52.9629458,,1.93
11844,214.935571,52.9066359,,1.93
14122,214.9070296,52.8722962,,1.93
7467,214.8277013,52.8532998,,1.93
17273,214.9136995,52.8568323,,1.93
25916,214.9956997,52.8725773,,1.93
17234,214.9033453,52.8494888,,1.93
202561,214.9292326,52.8138147,,1.93
220266,215.06203,53.0020081,,1.92
236365,215.060813,52.9747299,,1.92
234971,215.0165399,52.9194732,,1.92
239257,214.8995875,52.9110186,,1.92
233249,214.8351427,52.7591996,,1.92
222795,214.9996259,52.9709412,,1.91
202818,214.936153,52.8206647,,1.91
9093,215.0443448,52.9983842,,1.9
10243,214.9959174,52.9589658,,1.9
221216,215.0106239,52.9712827,,1.9
6290,214.789719,52.8330234,,1.9
11133,214.7995562,52.8144484,,1.9
12744,214.7932755,52.800149,,1.9
16679,214.8027146,52.7814106,,1.9
16759,214.9340008,52.8744726,,1.9
47547,214.9402867,52.8419103,,1.9
61940,214.9441415,52.8794021,,1.9
215180,214.9438511,52.8939959,,1.9
17258,214.9023529,52.8486682,,1.9
20647,214.8677665,52.8051859,,1.9
21587,214.8963582,52.8212617,,1.9
21609,214.8863787,52.813805,,1.9
213230,215.0016579,52.9244368,,1.89
220414,215.0110109,52.9683109,,1.88
215041,214.8556027,52.8306419,,1.88
9964,215.048945,52.9976779,,1.87
215200,215.0583808,52.9753114,,1.87
10511,214.9520108,52.9267213,,1.87
12830,214.8955959,52.8729279,,1.87
15889,214.8487403,52.8191456,,1.87
16110,214.851033,52.8195439,,1.87
17412,214.8784702,52.8308249,,1.87
15471,214.8908407,52.8519328,,1.87
17519,214.9175557,52.8579384,,1.87
19330,214.8670963,52.810691,,1.87
20069,214.8663773,52.8065965,,1.87
21116,214.9204227,52.8398955,,1.87
209527,215.0827536,52.9624987,,1.86
236390,214.8540185,52.8285673,,1.86
51876,214.9508427,52.8587037,,6.19
73120,215.0074316,53.00374,,4.87
71664,214.9348719,52.9574632,,4.87
54332,214.8773254,52.811882,,3.43
88597,214.9417918,52.9191828,,3.31
210485,215.0185291,52.9220808,,1.86
216923,215.0802898,52.9992479,,1.85
236871,215.0712012,52.9912601,,1.85
218119,215.0129921,52.9581744,,1.85
235528,214.8262228,52.7942703,,1.85
9364,215.0147092,52.9749171,,1.84
7937,214.9298571,52.923488,,1.84
12511,214.9610905,52.9211195,,1.84
13027,214.9617524,52.9186132,,1.84
236924,214.9984823,52.9408715,,1.84
6665,214.8902478,52.9023945,,1.84
10665,214.9328792,52.9123223,,1.84
239625,214.8991648,52.9165345,,1.84
12541,214.8123826,52.8152915,,1.84
90021,214.8221185,52.8324008,,1.84
19261,214.954313,52.8730125,,1.84
20740,214.9267953,52.8466644,,1.84
20391,214.9443567,52.8607864,,1.84
217280,215.0320697,52.9672883,,1.83
237578,215.0196616,52.9668903,,1.83
214625,215.0123232,52.9394738,,1.83
222554,214.9933577,52.966538,,1.83
236489,214.8884646,52.8548571,,1.83
219374,215.0527722,52.9922455,,1.82
237394,215.0295035,52.9708044,,1.82
215910,215.0034676,52.9400026,,1.82
236777,215.0215875,52.9549501,,1.82
235624,214.9567695,52.8887249,,1.82
233538,214.9376938,52.8370585,,1.82
222333,215.0558002,53.008856,,1.81
224731,215.0409607,53.0113827,,1.81
221860,215.0018132,52.9687072,,1.81
236872,215.0250564,52.9587009,,1.81
212672,214.959679,52.8918174,,1.81
4393,214.8105895,52.8584982,,1.81
216057,214.8546099,52.834622,,1.81
235403,214.8782951,52.8290956,,1.81
204698,214.8360104,52.7601772,,1.81
15179,214.8675235,52.8368788,,1.81
18474,214.9040401,52.8426948,,1.81
27192,214.9389768,52.8267353,,1.81
240093,214.8851388,52.9149259,,1.8
241255,214.8749322,52.9177683,,1.8
211036,214.873928,52.8223508,,1.8
3253,214.9898003,52.9925834,,1.78
220331,215.0414395,52.9889752,,1.78
10783,214.8130534,52.8261196,,1.78
62611,214.8278865,52.7985785,,1.78
23868,214.9947976,52.8807168,,1.78
211693,214.9158611,52.8554263,,1.78
19648,214.8789956,52.8176947,,1.78
50088,214.9032819,52.8208863,,1.78
215638,214.8644669,52.8388027,,1.78
212206,215.021683,52.9327065,,1.77
213603,215.0676118,52.9727675,,1.76
217854,215.0812921,53.0048089,,1.76
238423,215.0526138,53.0044609,,1.76
213357,215.017505,52.9363065,,1.76
236239,214.9437721,52.8898841,,1.76
216260,214.8552429,52.8364887,,1.76
210022,215.0235348,52.9232201,,1.75
211554,215.0199572,52.9281875,,1.75
60878,214.8995265,52.8447838,,8.32
63316,214.9379701,52.8787791,,4.96
74737,214.8669929,52.9009707,,4.87
57653,214.9295769,52.8567831,,4.09
41932,214.8802266,52.786711,,3.4
65830,214.9301645,52.8766263,,2.35
73791,214.8139307,52.8661225,,2.29
8762,214.9919856,52.9628658,,1.75
80664,215.0116167,52.9884452,,1.75
213064,215.0721025,52.972334,,1.75
221435,215.0587504,53.0071195,,1.75
223755,215.0446235,53.0090453,,1.75
237080,215.0236733,52.9613992,,1.75
2112,214.9538852,52.9730711,,1.75
12295,214.968608,52.9276769,,1.75
211941,215.0244095,52.9332145,,1.75
11721,214.9050286,52.8857884,,1.75
12107,214.9094871,52.8868741,,1.75
12962,214.9090244,52.8816807,,1.75
13161,214.9490096,52.9085945,,1.75
15416,214.9371355,52.8850979,,1.75
16846,214.9369923,52.8758242,,1.75
19622,214.9613197,52.8762395,,1.75
58479,214.9449429,52.8699696,,1.75
8781,214.797966,52.824999,,1.75
10186,214.8031126,52.8222421,,1.75
16257,214.8484867,52.8167492,,1.75
59182,214.8844149,52.8291949,,1.75
19749,214.85033,52.7967713,,1.75
21085,214.8577079,52.7960664,,1.75
21756,214.8659566,52.7988798,,1.75
57998,214.850847,52.8016681,,1.75
25683,214.9931648,52.8718066,,1.75
29528,214.9678153,52.8368667,,1.75
41607,214.9928609,52.8659753,,1.75
54632,214.9436729,52.8596592,,1.75
23525,214.904865,52.818548,,1.75
23701,214.957933,52.8553194,,1.75
24579,214.9013439,52.8113332,,1.75
222454,215.0576917,53.0114227,,1.74
238077,215.0562821,53.0013589,,1.74
212046,215.0251208,52.9346275,,1.74
217329,215.0214616,52.9600489,,1.74
218929,215.0113979,52.960859,,1.74
220392,214.9693043,52.9381784,,1.74
235356,215.0222135,52.9304303,,1.74
239573,214.8939786,52.9120633,,1.74
224553,214.8126228,52.8487738,,1.74
213609,214.9536391,52.8925574,,1.74
211103,215.0836402,52.9712994,,1.73
213616,215.0761609,52.9790509,,1.73
216689,215.0815443,52.9986902,,1.73
221965,215.0538083,53.0060479,,1.73
216360,214.9636397,52.9140172,,1.73
238005,214.8084828,52.8243691,,1.73
207320,214.8986669,52.8199939,,1.73
210557,214.8737503,52.8196695,,1.73
3570,215.0128103,53.0069411,,1.72
8030,215.0412305,53.0010267,,1.72
69334,214.9884865,53.0011603,,1.72
2932,214.9306454,52.9524092,,1.72
80498,214.9638847,52.9543546,,1.72
234924,214.9667853,52.8834274,,1.72
9967,214.8579337,52.8623769,,1.72
16124,214.8521981,52.8203378,,1.72
215218,214.8832273,52.851306,,1.72
18267,214.7968724,52.7675968,,1.72
28461,214.8908666,52.7866522,,1.72
52793,214.7989476,52.7526088,,1.72
56569,214.8357384,52.7870759,,1.72
62486,214.828738,52.7988444,,1.72
20562,214.921082,52.8432629,,1.72
20643,214.9363027,52.8539158,,1.72
28224,214.9780068,52.8496444,,1.72
200623,214.9857975,52.8416074,,1.72
16857,214.9016212,52.8509116,,1.72
18614,214.8737995,52.8202266,,1.72
30450,214.935225,52.8094398,,1.72
201389,214.9373781,52.8131508,,1.72
232292,214.940307,52.816349,,1.72
236854,215.0821113,52.9986764,,1.71
240652,214.7923505,52.8580255,,1.71
215494,214.8736841,52.8445065,,1.71
219744,215.0653078,53.0033244,,1.7
221545,215.059078,53.0073556,,1.7
239376,215.0133142,52.9934626,,1.7
213446,215.0239426,52.9414407,,1.7
232573,214.9371178,52.8197537,,1.7
2939,215.0135026,53.00996,,1.69
8172,215.0394241,52.9997302,,1.69
217961,215.0288263,52.9685799,,1.69
219717,215.0237365,52.9733013,,1.69
239120,215.0395793,53.0078792,,1.69
705,214.931189,52.9647234,,1.69
5496,214.9701306,52.9658293,,1.69
10263,214.960711,52.9339052,,1.69
214397,215.0127015,52.9385031,,1.69
12183,214.9405747,52.9085766,,1.69
13549,214.9019818,52.8725861,,1.69
9719,214.7911567,52.815834,,1.69
13452,214.8195958,52.8145267,,1.69
17319,214.8551928,52.8146318,,1.69
19766,214.8860207,52.8222049,,1.69
15429,214.8119741,52.7955812,,1.69
21223,214.8089063,52.7606445,,1.69
24642,214.8246521,52.7564045,,1.69
43399,214.8257437,52.7511827,,1.69
95487,214.8098611,52.8033849,,1.69
21172,214.9441247,52.8569905,,1.69
25175,214.940188,52.8360199,,1.69
15415,214.8994254,52.8581759,,1.69
17889,214.9040456,52.8457519,,1.69
17993,214.9249864,52.8604222,,1.69
18119,214.9185176,52.8552779,,1.69
214802,215.0133002,52.9401266,,1.68
208850,214.8616266,52.8011614,,1.68
216391,214.7946062,52.7939379,,1.68
216439,215.0230213,52.9564434,,1.67
218516,215.0188684,52.9639524,,1.67
210848,215.0187843,52.9241039,,1.67
224337,214.900242,52.9098006,,1.67
207541,214.9389855,52.8499678,,1.67
8140,214.928885,52.9215981,,1.66
213363,214.9967734,52.9214058,,1.66
217628,215.0156411,52.9572851,,1.66
235870,214.9991276,52.9231402,,1.66
12088,214.9418386,52.9099392,,1.66
12951,214.9550403,52.9144017,,1.66
13351,214.9494924,52.9075558,,1.66
7447,214.8476162,52.8678317,,1.66
13427,214.817022,52.8129277,,1.66
20097,214.8851674,52.8198383,,1.66
13579,214.7951348,52.7961421,,1.66
207183,214.825232,52.7662925,,1.66
18186,214.9190093,52.8551449,,1.66
29673,214.9850912,52.8484926,,1.66
51114,214.9458027,52.853316,,1.66
200848,214.9849166,52.8427717,,1.66
214391,214.9198126,52.8724497,,1.66
15678,214.8952941,52.8537384,,1.66
18438,214.9266128,52.8589669,,1.66
23767,214.9423141,52.8439886,,1.66
234804,214.8776878,52.8180183,,1.66
212302,215.059405,52.9601278,,1.65
223865,214.903372,52.9095492,,1.65
241337,214.8777909,52.9201709,,1.65
229853,214.7913716,52.8584955,,1.65
240415,214.8000097,52.8594816,,1.65
213969,215.0734608,52.979146,,1.64
219030,215.0238913,52.9703137,,1.64
213568,215.0119983,52.933644,,1.64
214158,214.9442391,52.8888085,,1.64
229036,214.7838337,52.8614732,,1.64
205338,214.8300318,52.7582698,,1.64
7127,215.0216328,52.9926788,,1.63
12430,214.9611856,52.9216508,,1.63
15782,214.8539711,52.8234955,,1.63
15732,214.820393,52.8000956,,1.63
20924,214.8010664,52.7561835,,1.63
51809,214.8081775,52.7570015,,1.63
17272,214.9135342,52.8567681,,1.63
26728,215.0133676,52.8814823,,1.63
30961,214.9958803,52.8492002,,1.63
19077,214.9315069,52.8579827,,1.63
30591,214.9530566,52.8213231,,1.63
58193,214.8685538,52.8149193,,5.53
58211,214.9287122,52.857732,,4.93
95246,214.8104131,52.804737,,4.69
69674,214.999221,53.0090101,,4.12
41871,214.8894392,52.7931426,,3.64
84157,215.0397464,52.9994264,,2.65
58970,214.9303421,52.8611149,,1.84
223781,214.9910791,52.9702882,,1.62
215160,214.9924799,52.9285146,,1.62
220670,214.9906225,52.955092,,1.61
235495,215.019217,52.9308003,,1.61
238888,214.9939729,52.9715736,,1.61
211968,214.8694799,52.8234679,,1.61
229150,214.7853549,52.8577585,,1.61
219641,215.0503783,52.9921655,,1.6
10205,214.9602234,52.9338321,,1.6
218774,215.0085513,52.95811,,1.6
13740,214.8235114,52.8152477,,1.6
87631,214.8477227,52.8543489,,1.6
229165,214.7853172,52.8582975,,1.6
213070,215.0715348,52.9729214,,1.59
213192,215.0196958,52.9362975,,1.59
221559,214.8871477,52.886215,,1.59
204943,214.8324567,52.7590688,,1.59
209306,214.8529794,52.7973135,,1.59
216492,215.0290526,52.9610064,,1.58
222064,215.002261,52.9685971,,1.58
1866,214.9916025,53.0011445,,1.57
7907,215.040367,53.0017759,,1.57
8378,215.0441771,53.0019794,,1.57
87811,214.9926286,52.9568131,,1.57
211962,215.0155713,52.9249574,,1.57
12234,214.8920539,52.8738096,,1.57
12333,214.9630996,52.9234311,,1.57
17151,214.9386446,52.8752922,,1.57
73896,214.8767005,52.9108141,,1.57
211505,214.9590157,52.8851084,,1.57
17074,214.8562367,52.8172667,,1.57
21614,214.8099193,52.7596151,,1.57
26322,214.9732208,52.8548522,,1.57
20126,214.9245292,52.8478576,,1.57
235675,215.0637586,52.9652487,,1.55
214866,215.0508603,52.9680616,,1.54
216645,215.0188787,52.954623,,1.54
3547,214.954534,52.965786,,1.54
9365,215.0135046,52.9752508,,1.54
10836,214.9559644,52.9275651,,1.54
11658,214.9643591,52.9283683,,1.54
80237,214.9331057,52.933624,,1.54
10597,214.8775681,52.8734039,,1.54
11898,214.8995449,52.8809082,,1.54
15050,214.9610606,52.904408,,1.54
10616,214.8110798,52.8260083,,1.54
22643,214.8132667,52.7571927,,1.54
53940,214.8683799,52.8046252,,1.54
17585,214.9441367,52.876505,,1.54
29666,215.0108721,52.8668362,,1.54
36273,214.9899348,52.8523738,,1.54
54262,214.9388938,52.8554495,,1.54
55097,214.9336854,52.8535652,,1.54
16435,214.8895242,52.8449287,,1.54
53826,214.9258693,52.8452158,,1.54
54942,214.9246794,52.8468243,,1.54
221255,215.0608099,53.0075407,,1.53
206370,214.8357765,52.767965,,1.53
212165,215.0767189,52.9709855,,1.52
215810,215.0832026,52.995535,,1.52
7786,214.9691203,52.9519582,,1.51
10181,214.9532297,52.9290825,,1.51
78646,214.967593,52.9620058,,1.51
215428,214.9994265,52.9348066,,1.51
8800,214.8735824,52.878799,,1.51
94373,214.959859,52.9145483,,1.51
214841,214.9401966,52.8896358,,1.51
84008,214.7898495,52.821004,,1.51
226231,214.8085247,52.853744,,1.51
24000,214.8212222,52.7567691,,1.51
26290,214.874224,52.784627,,1.51
16919,214.93761,52.8760744,,1.51
17239,214.9230738,52.8637259,,1.51
21296,214.9221694,52.8409531,,1.51
23503,214.9416362,52.8446204,,1.51
23569,214.9377116,52.8415289,,1.51
24705,214.892479,52.8044989,,1.51
209640,215.0854875,52.9643383,,1.5
219251,215.0277894,52.974251,,1.5
224845,214.9044867,52.9147372,,1.49
221357,215.0102799,52.9702479,,1.48
230738,214.7899753,52.8537648,,1.48
84232,214.8483078,52.8629681,,5.5
79468,214.8254343,52.8589234,,5.17
73862,214.9562818,52.9669463,,4.87
48567,214.8977064,52.8137962,,4.69
64090,214.851866,52.8198279,,4.66
45561,214.9585107,52.8505103,,4.12
51915,214.9664875,52.8699098,,3.82
77084,215.010462,53.003433,,3.4
61554,214.9374095,52.8735844,,3.4
59921,214.892333,52.8371017,,3.16
85460,215.0429111,52.9967701,,2.32
60313,214.9237418,52.8604289,,2.32
40198,214.99561,52.8648106,,1.69
7631,214.9342858,52.9280075,,1.48
12338,214.9598676,52.921196,,1.48
213172,215.0108808,52.9306241,,1.48
19162,214.8828309,52.8228613,,1.48
20481,214.8860624,52.8188336,,1.48
18308,214.9473302,52.8745045,,1.48
21556,214.9467337,52.856869,,1.48
20474,214.9205176,52.843418,,1.48
214631,215.0520153,52.9675807,,1.47
227522,214.8006,52.8553981,,1.47
228583,214.7843807,52.8602066,,1.46
202071,214.9393533,52.8172971,,1.46
209786,214.9031403,52.8366567,,1.46
20004,215.0259053,52.9198892,,1.45
1526,214.8693128,52.9162109,,1.45
11273,214.8886546,52.8762124,,1.45
10609,214.8470476,52.8515267,,1.45
222484,214.8453437,52.8605534,,1.45
22465,214.8688791,52.7977039,,1.45
20566,214.9385361,52.8555235,,1.45
25707,215.0068469,52.8812986,,1.45
27032,215.0070798,52.8753303,,1.45
27343,214.9758105,52.8521751,,1.45
20735,214.9314195,52.8500071,,1.45
220017,215.0122187,52.9672684,,1.43
239766,214.8245957,52.8659969,,1.43
205271,214.8353095,52.7630223,,1.43
206116,214.8588454,52.784315,,1.43
212349,215.0642046,52.9620644,,1.42
7636,214.9865575,52.9650435,,1.42
6306,214.8872569,52.9023214,,1.42
15019,214.9336608,52.885352,,1.42
15726,214.9380841,52.8837842,,1.42
17792,214.9365917,52.8697912,,1.42
9976,214.8576661,52.8621961,,1.42
18589,214.8805787,52.8252236,,1.42
207796,214.8671887,52.799525,,1.42
17997,214.9243787,52.8601452,,1.42
15279,214.8680245,52.8368653,,1.42
19684,214.8735738,52.813711,,1.42
201835,214.9416585,52.8182733,,1.42
204158,214.9313907,52.8246947,,1.42
211736,214.9554491,52.8836519,,1.41
232072,214.9844086,52.8425107,,1.41
237623,214.8665183,52.8590773,,1.4
200784,214.974233,52.8331318,,1.4
213622,214.9532831,52.8903565,,1.4
12817,214.8181524,52.8179155,,1.39
29895,214.8582517,52.7574089,,1.39
16179,214.8979144,52.8523032,,1.39
17749,214.8934645,52.8394727,,1.39
216654,215.018208,52.9538002,,1.38
211318,214.9566293,52.8821856,,1.38
235212,215.0674608,52.9598581,,1.37
3958,215.0214945,53.0106805,,1.36
8355,214.9915294,52.9649386,,1.36
3769,214.9607831,52.9691087,,1.36
7768,214.9349071,52.9279673,,1.36
78265,214.9665138,52.9620057,,1.36
80724,214.9845546,52.9683113,,1.36
9872,214.9289979,52.913233,,1.36
15584,214.9340737,52.8817653,,1.36
21888,214.9676465,52.8704968,,1.36
67109,214.8660211,52.9197062,,1.36
3513,214.8130491,52.8656197,,1.36
16145,214.878088,52.8376902,,1.36
14862,214.7950909,52.7877477,,1.36
26169,214.8819531,52.7907717,,1.36
25030,214.9452579,52.8405879,,1.36
22127,214.8980572,52.819969,,1.36
57517,214.926514,52.8541632,,1.36
221483,214.8500658,52.8595131,,1.35
232521,214.9422651,52.8224978,,1.34
4663,215.013207,53.0009,,1.33
9002,215.0109621,52.9752461,,1.33
7238,214.9365715,52.9320672,,1.33
8722,214.9925818,52.963537,,1.33
12636,214.9701923,52.9268699,,1.33
13250,214.9593372,52.9150417,,1.33
13431,214.9121003,52.8805775,,1.33
17533,214.9334642,52.8691192,,1.33
18544,214.8806303,52.8253957,,1.33
93999,214.8240296,52.8191943,,1.33
21329,214.85862,52.795433,,1.33
20809,214.9277873,52.8471496,,1.33
29350,214.9698779,52.8390853,,1.33
19991,214.8817558,52.8180137,,1.33
20520,214.8679449,52.8059138,,1.33
22068,214.8756847,52.8043137,,1.33
25795,214.9556621,52.8445376,,1.33
57952,214.924209,52.8536998,,1.33
60351,214.9011792,52.8444921,,1.33
236461,214.8524317,52.8286713,,1.32
205030,214.8342936,52.7602024,,1.32
203180,214.9593906,52.8392808,,1.32
212261,214.8680634,52.8239354,,1.32
217921,215.017328,52.9595921,,1.31
215584,214.9404746,52.893684,,1.31
48739,214.8976422,52.8140957,,5.65
82771,214.8990121,52.9021834,,5.44
