msa_id,ra,dec,z_spec,z_spec16,z_spec50,z_spec84
8618,214.99180529999,52.9635834,0.104616,2.595086910619453,2.600560788494828,2.6053053531165142
73316,214.809702,52.864217,5.233872,3.2817556486400727,10.01635379495126,16.7775845483114
92693,214.8638429,52.8515654,5.669185,5.659953935353001,5.669568035511002,5.679070800610068
9454,214.8001284,52.8232106,13.286251,13.278026204764057,13.300455758664944,13.324187025810117
236698,215.0329348,52.9612134,3.368404,3.362921242831394,3.370209603865193,3.378342043927242
6290,214.78971899999,52.8330234,2.40995,2.4043346147511246,2.4151934653533753,2.4370390185391813
8490,214.9403936,52.930055,3.229982,3.232946856753988,3.4089822504214484,3.9690921277617375
93496,214.9676717,52.9227525,4.557774,4.549525905039661,4.557941637451544,4.565391794932329
90593,214.8957976,52.8802573,2.0295,1.0812192483139522,2.022497498211864,2.03373899727322
37891,214.9440831,52.8233785,6.755464,6.750099729481563,6.760238344239325,6.771656139293234
75586,215.0165187,53.0049365,5.796431,5.788531542274449,5.797664323098797,5.807435945533963
82995,214.8283027,52.8511363,3.990308,3.3490572919788004,3.986754610834674,4.36827234312486
21879,214.8588008,52.7932628,0.887206,0.8849286880580477,0.8873945357866029,0.8898603835151581
49254,214.9379947,52.8438005,5.254478,5.250256467355626,5.258432999912889,5.26725792164293
51125,214.8919898,52.8150973,4.806614,4.799739578995704,4.807699228042993,4.815547905062806
90162,214.8868512,52.8758921,4.548889,2.327683813678404,4.541401195358157,4.783515885513875
72082,214.9281915,52.9518151,7.339453,0.5434865652948105,2.8253026689756005,7.340408422091806
44907,214.90442899999,52.8106666,0.846695,0.8424982188214175,0.9088852251775209,4.19640896711535
48819,214.9352814,52.8410281,7.643414,2.975542258320808,6.761137281121634,7.659464998733978
85535,214.99497639999,52.96257079999,1.705259,0.6291305191818849,1.7030294242807396,3.4929659859492146
8800,214.8735824,52.878799,3.958472,2.4214582578071515,3.9555729243589814,3.9650296593884247
86532,214.9564219,52.9333003,4.782856,4.777450567734315,4.785008797100252,4.792743805341194
96011,214.8747268,52.84831999999,5.028496,5.01593498411818,5.027589088161219,5.039887726744511
63805,214.8484617,52.8166327,2.019217,0.1070447620409337,0.1294658722827816,2.0225712911580227
75324,215.0167224,53.0053531,2.895015,2.613953209896768,7.495684591802475,15.796648376796144
85535,214.99497639999,52.96257079999,1.703096,0.6291305191818849,1.7030294242807396,3.4929659859492146
85534,214.9949228,52.9626317,5.184818,5.166216577902575,5.183200486311025,5.197923396455135
66616,214.934472,52.9686824,0.454261,0.25051226434434964,0.4540971988629456,0.49046809371071093
89516,214.962941,52.9325791,0.744203,0.738299527920539,0.7451220811906305,0.7532734551035153
82047,214.936107,52.9304306,2.433903,2.4233641324619946,2.4488275036156173,3.5164091493340845
19508,214.8305077,52.7836369,3.546682,3.543762835557279,3.550105292722023,3.556803871293097
18437,214.90443389999,52.843196,0.095266,0.14782916500238352,0.3185435965448515,0.510831292796838
20716,214.8774031,52.8115027,1.891275,1.8862655697878623,2.1217929166904956,2.3088345426268746
42985,214.8901599,52.7961846,0.412693,0.34167892259736105,0.43752080279772765,9.482803512370658
67663,214.9284003,52.9601218,4.500823,3.463192676371728,4.377475612967107,5.493166455952016
76952,214.9625735,52.9688528,4.370374,3.4708972778003333,4.369702200117804,5.4807024684957515
79087,215.0161774,52.9951841,2.352471,0.954167828901174,2.3520960146370333,4.591257027942962
4029,214.8172516,52.8655892,0.124342,0.12248550331342918,0.3162018002405401,0.6580497815172107
57521,214.8259328,52.7825974,3.909625,3.9030768892837244,3.9101762199000616,3.9182989944231053
57746,214.834687,52.7895102,1.342685,2.746651875667401,9.263767852552753,16.526848812422404
27192,214.9389768,52.8267353,1.968918,1.9654310417109693,1.969456628410978,1.9739606505188758
78396,214.9625607,52.9588293,1.513554,1.5113583749276935,1.5176736105377497,3.3144656252294933
5515,214.9656455,52.9626082,3.309395,3.2985683778786354,3.307903399805482,3.3160427264645236
93539,214.9703903,52.923848,2.602751,2.5938933733166705,2.6033009529219853,2.6123827527945935
238849,214.8988278,52.9035305,2.436652,2.431414761744953,2.439621509484514,6.506397939058061
86895,214.961568,52.9364934,4.73219,3.2773276207069846,10.021169546151244,16.77912558869539
27041,214.9588968,52.8414947,4.884946,4.878488017217492,4.886178205401496,4.8938683935855
83532,214.8405263,52.8584853,0.467261,0.4662140219325938,5.047264560947321,6.838161401813294
1937,214.9338143,52.9600511,0.910562,0.9020267982557303,0.9116286947767619,1.0364293843989305
8618,214.99180529999,52.9635834,2.60059,2.595086910619453,2.600560788494828,2.6053053531165142
96146,214.9101588,52.8733345,1.03969,1.0344553359366653,2.498549067454987,5.5120000066312755
92354,214.8248823,52.8252535,4.229929,4.219881980533746,4.228424720381783,4.2353656590622295
17151,214.9386446,52.8752922,1.604909,1.6016148963848038,1.605024001378757,1.6092120949897095
88682,214.7953791,52.8148767,4.50908,3.6798611854550365,10.818370515529253,18.09700083653252
8378,215.0441771,53.0019794,0.10561,0.10238683294194657,0.10687845441204771,0.1127877098115618
48634,214.88440539999,52.8044854,4.546669,4.538590576544225,4.545846732505306,4.553092791961512
82317,214.9474081,52.9376289,2.727723,2.7190963196274263,2.745320274118194,4.272709485365305
21328,214.8586423,52.79557,1.986785,1.98345101412294,1.9873539394447515,1.991256864766563
8672,214.9312762,52.9201287,1.683703,0.5249805803630523,2.43692392214501,8.938921586212727
87775,214.9531433,52.9289302,3.964426,1.4510849857350878,3.96263675605995,3.972809089497508
84521,214.9403261,52.925699,6.104282,6.092135644108845,6.103769666254149,6.117372670514285
54202,214.8856623,52.8175135,4.650238,4.639054938076789,4.648637960763018,4.6586540117164175
54203,214.8835065,52.8159808,2.961797,2.0379713900007643,2.9548365641660226,2.9670828023122544
90738,214.943085,52.9134622,5.498671,1.9419715233072812,5.415336776732279,5.5094974611225185
17234,214.9033453,52.8494888,1.822993,1.8214209569522526,1.8251119159270706,1.829030959539923
14990,214.8500939,52.8260989,0.77535,0.7727564735573369,0.7892040264678558,0.8713425850232183
37090,214.9289577,52.8108603,1.643748,1.6318661165999955,1.6436722800482686,2.0150677401278525
90103,214.9347114,52.9096422,3.394253,3.3827258597494354,3.3954252062127566,3.411544979806374
240652,214.7923505,52.8580255,6.799796,3.1867050113354685,8.861076313613935,16.371859064636098
34819,214.9327375,52.8087318,6.187171,6.178673295160825,6.188064387322402,6.197456452876283
219749,214.863223,52.8594465,0.915728,0.914119054510509,0.91662310635619,0.9191309268443455
44453,214.9045351,52.8097119,0.961281,0.9049453931792367,3.7181472951124843,13.316442801347693
16897,214.8274142,52.7979008,2.345438,2.3430980164518203,6.744668228909865,15.730645167178157
20735,214.9314195,52.8500071,6.783434,0.5542650368363614,0.9741341520210935,6.765743167261846
209532,214.9256269,52.8513804,0.096691,0.10291911910290744,0.12314213005908262,0.17589580703287047
211505,214.9590157,52.8851084,6.180706,3.404523732454454,9.52795404777233,16.63600797436778
