ID,ra,dec,z_med,z_UNICORN,flux_F277W,MSA_weight,pointing,n_nods_vis1,n_nods_vis2,n_nods_vis3,eff_exp_time,shutter_centering
16206,214.934719,52.8783197,,2.2,27.415,13,[3],[0],[0],[4],3793.1114,['Midpoint']
17165,214.87727,52.8316369,,2.2,25.951,13,[4],[0],[0],[6],5689.6671,['Midpoint']
241356,214.7924615,52.8577975,,2.2,-1.0,13,[4],[6],[0],[6],11379.3342,['Midpoint']
13460,214.8683929,52.8493103,,2.2,27.554,13,[7],[0],[6],[0],5689.6671,['Midpoint']
15916,214.880657,52.8417776,,2.2,25.58,13,[7],[0],[0],[6],5689.6671,['Midpoint']
16079,214.8862963,52.8448782,,2.2,26.808,13,[7],[0],[6],[0],5689.6671,['Midpoint']
48374,214.9984543,52.8848452,,4.87,28.542,12,[6],[0],[6],[0],5689.6671,['Midpoint']
58134,214.8762637,52.8202296,,4.84,28.538,12,[7],[0],[6],[0],5689.6671,['Midpoint']
89516,214.962941,52.9325791,,4.09,28.386,12,[2],[6],[0],[0],5689.6671,['EOSA']
97749,214.796265,52.7873705,,3.04,28.18,12,[5],[0],[0],[6],5689.6671,['EOSA']
240001,214.7985936,52.8516809,,2.19,-1.0,12,[4],[0],[0],[6],5689.6671,['Midpoint']
88234,215.0513378,52.9974148,,2.17,27.875,12,[1],[0],[6],[0],5689.6671,['Midpoint']
208367,215.0860373,52.9581728,,2.17,-1.0,12,[1],[0],[0],[6],5689.6671,['Midpoint']
217981,215.0777171,53.0031129,,2.17,-1.0,12,[1],[6],[0],[0],5689.6671,['Midpoint']
237193,215.0705528,52.9966068,,2.17,-1.0,12,[1],[0],[0],[6],5689.6671,['Midpoint']
211928,215.008685,52.9214676,,2.17,-1.0,12,[2],[6],[0],[0],5689.6671,['Midpoint']
6717,214.9210321,52.9239764,,2.17,26.735,12,[3],[4],[0],[0],3793.1114,['Midpoint']
14282,214.9636586,52.911488,,2.17,25.325,12,[3],[0],[6],[0],5689.6671,['Midpoint']
52006,214.8490548,52.7866647,,2.17,27.827,12,[5],[6],[0],[0],5689.6671,['Midpoint']
25646,214.9039943,52.8086896,,2.17,25.586,12,[7],[0],[6],[0],5689.6671,['Midpoint']
237695,215.0150643,52.9654123,,2.16,-1.0,12,[1],[0],[0],[6],5689.6671,['Midpoint']
237737,215.0508622,52.9915745,,2.16,-1.0,12,[1],[6],[6],[0],11379.3342,['Midpoint']
213543,215.0183446,52.9380494,,2.16,-1.0,12,[2],[0],[6],[0],5689.6671,['Midpoint']
214749,215.0120861,52.9388719,,2.16,-1.0,12,[2],[0],[6],[0],5689.6671,['Midpoint']
209345,214.8546347,52.7985051,,2.16,-1.0,12,[5],[6],[0],[0],5689.6671,['Midpoint']
235145,215.0767093,52.9652814,,2.15,-1.0,12,[1],[6],[0],[6],11379.3342,['Midpoint']
238204,215.0525251,53.0006949,,2.15,-1.0,12,[1],[0],[6],[0],5689.6671,['Midpoint']
212181,215.0224523,52.9331195,,2.15,-1.0,12,[2],[6],[0],[0],5689.6671,['Midpoint']
209061,214.9632002,52.8755843,,2.15,-1.0,12,[3],[0],[6],[0],5689.6671,['Midpoint']
915,214.9853534,53.0019726,,2.14,27.245,12,[1],[5],[0],[0],4741.38925,['EOSA']
221433,215.0079229,52.9704648,,2.14,-1.0,12,[1],[0],[6],[0],5689.6671,['Midpoint']
3105,214.9471444,52.9632704,,2.14,26.317,12,[2],[0],[0],[6],5689.6671,['Midpoint']
225205,214.9857038,52.9748784,,2.14,-1.0,12,[2],[0],[6],[0],5689.6671,['EOSA']
236224,215.0055758,52.9334965,,2.14,-1.0,12,[2],[0],[6],[0],5689.6671,['Midpoint']
11005,214.8758402,52.8696628,,2.14,25.457,12,[3],[0],[0],[6],5689.6671,['Midpoint']
16635,214.8059491,52.7839484,,2.14,25.011,12,[5],[6],[0],[0],5689.6671,['Midpoint']
21879,214.8588008,52.7932628,,2.14,26.754,12,[5],[4],[0],[4],7586.2228,['Midpoint']
20323,214.8746871,52.8115667,,2.14,27.002,12,[7],[0],[0],[6],5689.6671,['Midpoint']
217281,215.0741135,52.9965476,,2.13,-1.0,12,[1],[0],[6],[0],5689.6671,['EOSA']
213038,215.0208028,52.9369655,,2.13,-1.0,12,[2],[0],[6],[6],11379.3342,['Midpoint']
232138,214.9489627,52.8192127,,2.13,-1.0,12,[7],[0],[0],[6],5689.6671,['Midpoint']
58707,214.8689066,52.8166671,,6.61,29.798,11,[4],[0],[0],[6],5689.6671,['Midpoint']
82947,214.9306507,52.9243618,,4.72,28.783,11,[2],[6],[6],[0],11379.3342,['Midpoint']
77377,214.8219195,52.8619191,,3.4,28.431,11,[4],[0],[0],[6],5689.6671,['Midpoint']
55425,214.8814292,52.8170963,,2.56,28.203,11,[4],[0],[6],[0],5689.6671,['Midpoint']
95043,214.8719896,52.8492476,,2.32,28.234,11,[7],[0],[0],[6],5689.6671,['Midpoint']
217016,215.0282457,52.9629717,,2.12,-1.0,11,[1],[6],[0],[0],5689.6671,['Midpoint']
2345,214.9883772,52.9966367,,2.11,26.108,11,[1],[0],[0],[6],5689.6671,['Midpoint']
4264,214.9426245,52.9532879,,2.11,26.881,11,[2],[0],[6],[0],5689.6671,['Midpoint']
217970,214.9908468,52.9411982,,2.11,-1.0,11,[2],[6],[0],[0],5689.6671,['Midpoint']
38768,214.8661755,52.7698161,,2.11,27.79,11,[5],[6],[0],[0],5689.6671,['Midpoint']
16072,214.8900597,52.8474344,,2.11,23.745,11,[7],[0],[0],[6],5689.6671,['Midpoint']
63853,214.8839952,52.8420637,,2.11,27.928,11,[7],[0],[6],[0],5689.6671,['Midpoint']
201839,214.942403,52.8194513,,2.11,-1.0,11,[7],[0],[6],[0],5689.6671,['Midpoint']
224566,215.0391307,53.0094139,,2.1,-1.0,11,[1],[0],[0],[6],5689.6671,['Midpoint']
216637,215.0711243,52.9914381,,2.09,-1.0,11,[1],[6],[6],[6],17069.0013,['Midpoint']
4300,214.9973587,52.9917442,,2.08,25.979,11,[1],[0],[6],[6],11379.3342,['Midpoint']
2683,214.9330726,52.9555083,,2.08,24.424,11,[2],[6],[0],[6],11379.3342,['Midpoint']
10700,214.961028,52.9319513,,2.08,25.047,11,[2],[6],[0],[0],5689.6671,['Midpoint']
4704,214.879886,52.9061779,,2.08,25.775,11,[3],[0],[0],[6],5689.6671,['Midpoint']
8642,214.9327603,52.9215753,,2.08,26.367,11,[3],[0],[6],[0],5689.6671,['Midpoint']
10198,214.9303784,52.9127785,,2.08,27.719,11,[3],[0],[6],[0],5689.6671,['Midpoint']
8058,214.8449797,52.8625035,,2.08,26.804,11,[4],[6],[0],[0],5689.6671,['Midpoint']
12894,214.881638,52.8626282,,2.08,27.523,11,[4],[0],[6],[0],5689.6671,['Midpoint']
18460,214.8357575,52.7940099,,2.08,25.788,11,[5],[0],[0],[6],5689.6671,['EOSA']
28232,214.861839,52.764995,,2.08,22.397,11,[5],[0],[6],[0],5689.6671,['Midpoint']
19221,214.9508021,52.8707514,,2.08,27.35,11,[6],[0],[6],[0],5689.6671,['Midpoint']
213430,214.9539278,52.891508,,2.08,-1.0,11,[6],[6],[0],[0],5689.6671,['Midpoint']
201242,214.9437735,52.8160116,,2.08,-1.0,11,[7],[0],[6],[0],5689.6671,['Midpoint']
220582,215.0552492,52.999871,,2.07,-1.0,11,[1],[6],[0],[0],5689.6671,['Midpoint']
239291,214.9000683,52.9117138,,2.07,-1.0,11,[3],[0],[0],[6],5689.6671,['Midpoint']
210761,214.9568946,52.8795198,,2.07,-1.0,11,[6],[6],[0],[0],5689.6671,['Midpoint']
209955,214.9262514,52.8532103,,2.07,-1.0,11,[7],[6],[0],[6],11379.3342,['Midpoint']
240932,214.8754735,52.9233273,,2.06,-1.0,11,[3],[0],[6],[0],5689.6671,['Midpoint']
207306,214.8879561,52.8110217,,2.06,-1.0,11,[7],[0],[6],[0],5689.6671,['Midpoint']
218637,215.0727923,53.0024191,,2.05,-1.0,11,[1],[0],[6],[0],5689.6671,['Midpoint']
237531,215.0180784,52.9651203,,2.05,-1.0,11,[1],[0],[6],[0],5689.6671,['Midpoint']
6458,214.9360611,52.9360393,,2.05,26.539,11,[2],[0],[0],[6],5689.6671,['Midpoint']
8812,214.9394285,52.925436,,2.05,26.935,11,[3],[0],[0],[6],5689.6671,['Midpoint']
11335,214.9075094,52.889827,,2.05,24.883,11,[3],[4],[4],[0],7586.2228,['Midpoint']
14147,214.9561617,52.9070602,,2.05,24.914,11,[3],[0],[6],[0],5689.6671,['Midpoint']
94724,214.8298848,52.8209477,,2.05,28.338,11,[4],[0],[2],[0],1896.5557,['EOSA']
19064,214.8535423,52.8027605,,2.05,27.334,11,[5],[6],[0],[6],11379.3342,['Midpoint']
37477,214.9865821,52.8526934,,2.05,27.967,11,[6],[6],[0],[0],5689.6671,['Midpoint']
232882,214.9287053,52.8199396,,2.05,-1.0,11,[7],[0],[6],[0],5689.6671,['Midpoint']
205973,214.8665581,52.7891331,,2.04,-1.0,11,[5],[6],[0],[0],5689.6671,['Midpoint']
45212,214.9024035,52.809941,,4.39,28.487,10,[7],[0],[6],[0],5689.6671,['Midpoint']
64194,214.8277617,52.8029544,,4.33,28.469,10,[5],[0],[6],[0],5689.6671,['Midpoint']
78995,214.929933,52.9361103,,4.18,28.439,10,[2],[6],[0],[0],5689.6671,['Midpoint']
65663,214.8923544,52.8502784,,2.29,28.26,10,[7],[6],[0],[0],5689.6671,['Midpoint']
42166,214.9571865,52.8419204,,2.26,28.057,10,[7],[6],[0],[0],5689.6671,['Midpoint']
208973,215.0836894,52.9601617,,2.04,-1.0,10,[1],[6],[6],[6],17069.0013,['Midpoint']
211952,215.0655176,52.9622105,,2.04,-1.0,10,[1],[0],[6],[0],5689.6671,['Midpoint']
216090,215.0543515,52.9760485,,2.04,-1.0,10,[1],[0],[6],[0],5689.6671,['EOSA']
235200,215.0820768,52.9699432,,2.04,-1.0,10,[1],[0],[6],[0],5689.6671,['Midpoint']
211102,214.8809729,52.8271595,,2.04,-1.0,10,[4],[0],[0],[6],5689.6671,['Midpoint']
219394,215.0045933,52.9585996,,2.03,-1.0,10,[1],[0],[0],[6],5689.6671,['Midpoint']
234990,215.0820118,52.9662638,,2.03,-1.0,10,[1],[0],[6],[0],5689.6671,['Midpoint']
235946,215.066802,52.9722128,,2.02,-1.0,10,[1],[6],[0],[0],5689.6671,['Midpoint']
8227,214.930224,52.9219992,,2.02,23.04,10,[2],[0],[6],[0],5689.6671,['Midpoint']
17150,214.9385401,52.8750862,,2.02,23.169,10,[3],[6],[0],[0],5689.6671,['Midpoint']
19233,214.9625499,52.8789411,,2.02,24.794,10,[3],[0],[0],[6],5689.6671,['Midpoint']
210094,214.9643173,52.8816307,,2.02,-1.0,10,[3],[6],[6],[6],17069.0013,['Midpoint']
211782,214.9604717,52.8872805,,2.02,-1.0,10,[3, 6],[6, 0],[0, 6],[6, 0],17069.0013,['Midpoint', 'Midpoint']
1542,214.7979098,52.865276,,2.02,24.519,10,[4],[6],[0],[0],5689.6671,['Midpoint']
26572,214.8828354,52.7892829,,2.02,23.825,10,[5],[0],[6],[0],5689.6671,['Midpoint']
233803,214.8325991,52.7672446,,2.02,-1.0,10,[5],[6],[0],[6],11379.3342,['Midpoint']
15406,214.9018874,52.859856,,2.02,22.357,10,[7],[0],[6],[0],5689.6671,['Midpoint']
206438,214.8917855,52.8098327,,2.02,-1.0,10,[7],[0],[0],[6],5689.6671,['Midpoint']
210751,214.802472,52.7700093,,2.0,-1.0,10,[5],[6],[0],[6],11379.3342,['Midpoint']
8619,214.9918884,52.9634843,,1.99,24.815,10,[1],[0],[6],[0],5689.6671,['Midpoint']
221936,214.9991807,52.9669965,,1.99,-1.0,10,[1],[6],[0],[0],5689.6671,['Midpoint']
224529,215.0415943,53.011042,,1.99,-1.0,10,[1],[0],[6],[0],5689.6671,['Midpoint']
11835,214.9656284,52.9280381,,1.99,25.43,10,[2],[0],[6],[0],5689.6671,['Midpoint']
4671,214.8801435,52.905499,,1.99,25.347,10,[3],[0],[6],[0],5689.6671,['Midpoint']
10323,214.9364886,52.9164979,,1.99,26.379,10,[3],[6],[0],[0],5689.6671,['Midpoint']
13368,214.8169557,52.8131907,,1.99,25.402,10,[4],[0],[0],[6],5689.6671,['Midpoint']
19292,214.8798699,52.8198918,,1.99,24.909,10,[4],[0],[0],[6],5689.6671,['Midpoint']
29246,214.8735756,52.7709451,,1.99,25.458,10,[5],[0],[6],[0],5689.6671,['Midpoint']
235433,214.8250302,52.7917457,,1.99,-1.0,10,[5],[6],[0],[6],11379.3342,['Midpoint']
19455,214.9497825,52.8687161,,1.99,25.288,10,[6],[0],[0],[6],5689.6671,['Midpoint']
22295,214.9296044,52.8415931,,1.99,26.537,10,[6],[0],[6],[0],5689.6671,['Midpoint']
216529,215.0756334,52.9938766,,1.98,-1.0,10,[1],[0],[6],[6],11379.3342,['Midpoint']
213850,214.8674937,52.832212,,1.98,-1.0,10,[4],[0],[6],[0],5689.6671,['Midpoint']
217335,215.0265425,52.9627145,,1.97,-1.0,10,[1],[0],[0],[6],5689.6671,['Midpoint']
219520,215.0519723,52.9926544,,1.97,-1.0,10,[1],[0],[0],[6],5689.6671,['Midpoint']
221501,215.0486078,52.9997604,,1.97,-1.0,10,[1],[0],[6],[0],5689.6671,['Midpoint']
206797,214.9803641,52.874907,,1.97,-1.0,10,[6],[0],[0],[6],5689.6671,['Midpoint']
232668,214.9371973,52.8216501,,1.97,-1.0,10,[7],[6],[6],[6],17069.0013,['Midpoint']
8672,214.9312762,52.9201287,,1.96,25.982,10,[2],[0],[0],[6],5689.6671,['Midpoint']
10474,214.9644221,52.935625,,1.96,24.565,10,[2],[0],[6],[0],5689.6671,['Midpoint']
237495,215.0182166,52.9645677,,1.96,-1.0,10,[2],[6],[0],[6],11379.3342,['Midpoint']
16205,214.9347214,52.8784518,,1.96,26.935,10,[3],[0],[0],[2],1896.5557,['EOSA']
12007,214.8222701,52.8253954,,1.96,25.901,10,[4],[0],[0],[6],5689.6671,['Midpoint']
21328,214.8586423,52.79557,,1.96,23.565,10,[5],[4],[4],[4],11379.3342,['Midpoint']
29728,214.8651627,52.7629637,,1.96,25.582,10,[5],[0],[6],[0],5689.6671,['Midpoint']
49719,214.8597478,52.789065,,1.96,27.873,10,[5],[0],[6],[0],5689.6671,['Midpoint']
65676,214.7997449,52.7842652,,1.96,27.414,10,[5],[0],[0],[6],5689.6671,['Midpoint']
17459,214.9172805,52.8582084,,1.96,27.281,10,[6],[2],[0],[0],1896.5557,['Midpoint']
18546,214.9266574,52.8582137,,1.96,26.591,10,[6],[0],[0],[6],5689.6671,['Midpoint']
21286,214.9445444,52.8569361,,1.96,25.632,10,[6],[6],[0],[0],5689.6671,['Midpoint']
24296,215.0000041,52.8824017,,1.96,24.832,10,[6],[0],[6],[0],5689.6671,['Midpoint']
27933,215.0017684,52.8678607,,1.96,26.878,10,[6],[6],[0],[0],5689.6671,['Midpoint']
200429,214.9797635,52.8353817,,1.96,-1.0,10,[6],[6],[0],[6],11379.3342,['EOSA']
20981,214.8666958,52.8025948,,1.96,24.007,10,[7],[0],[6],[0],5689.6671,['Midpoint']
42451,214.8886629,52.793899,,5.2,28.683,9,[5],[0],[6],[0],5689.6671,['Midpoint']
68690,214.9900822,53.0036787,,3.4,28.297,9,[1],[6],[0],[0],5689.6671,['Midpoint']
67663,214.9284003,52.9601218,,2.77,28.168,9,[2],[0],[0],[4],3793.1114,['EOSA']
237747,215.0716809,53.0063864,,1.94,-1.0,9,[1],[0],[0],[6],5689.6671,['Midpoint']
218631,215.0178964,52.9629458,,1.93,-1.0,9,[1],[0],[6],[0],5689.6671,['Midpoint']
11844,214.935571,52.9066359,,1.93,24.81,9,[3],[6],[0],[0],5689.6671,['Midpoint']
14122,214.9070296,52.8722962,,1.93,23.835,9,[3],[6],[0],[0],5689.6671,['Midpoint']
7467,214.8277013,52.8532998,,1.93,23.272,9,[4],[0],[2],[0],1896.5557,['EOSA']
17273,214.9136995,52.8568323,,1.93,26.214,9,[6],[6],[0],[0],5689.6671,['Midpoint']
25916,214.9956997,52.8725773,,1.93,27.325,9,[6],[0],[0],[6],5689.6671,['Midpoint']
17234,214.9033453,52.8494888,,1.93,25.298,9,[7],[6],[0],[0],5689.6671,['Midpoint']
202561,214.9292326,52.8138147,,1.93,-1.0,9,[7],[0],[0],[6],5689.6671,['Midpoint']
220266,215.06203,53.0020081,,1.92,-1.0,9,[1],[0],[0],[6],5689.6671,['Midpoint']
236365,215.060813,52.9747299,,1.92,-1.0,9,[1],[6],[6],[0],11379.3342,['Midpoint']
234971,215.0165399,52.9194732,,1.92,-1.0,9,[2],[0],[6],[0],5689.6671,['Midpoint']
239257,214.8995875,52.9110186,,1.92,-1.0,9,[3],[6],[0],[6],11379.3342,['Midpoint']
233249,214.8351427,52.7591996,,1.92,-1.0,9,[5],[0],[6],[0],5689.6671,['Midpoint']
202818,214.936153,52.8206647,,1.91,-1.0,9,[7],[0],[0],[1],948.27785,['EOSA']
9093,215.0443448,52.9983842,,1.9,26.446,9,[1],[6],[0],[0],5689.6671,['Midpoint']
10243,214.9959174,52.9589658,,1.9,25.59,9,[1],[0],[0],[6],5689.6671,['Midpoint']
221216,215.0106239,52.9712827,,1.9,-1.0,9,[1],[0],[6],[0],5689.6671,['Midpoint']
6290,214.789719,52.8330234,,1.9,27.559,9,[4],[4],[2],[4],9482.7785,['Midpoint']
11133,214.7995562,52.8144484,,1.9,23.981,9,[4],[0],[6],[0],5689.6671,['Midpoint']
12744,214.7932755,52.800149,,1.9,22.356,9,[5],[4],[0],[0],3793.1114,['Midpoint']
16679,214.8027146,52.7814106,,1.9,24.847,9,[5],[0],[6],[0],5689.6671,['Midpoint']
16759,214.9340008,52.8744726,,1.9,26.486,9,[6],[0],[0],[6],5689.6671,['Midpoint']
47547,214.9402867,52.8419103,,1.9,28.034,9,[6],[6],[0],[0],5689.6671,['Midpoint']
61940,214.9441415,52.8794021,,1.9,27.477,9,[6],[0],[0],[4],3793.1114,['Midpoint']
215180,214.9438511,52.8939959,,1.9,-1.0,9,[6],[6],[6],[0],11379.3342,['Midpoint']
20647,214.8677665,52.8051859,,1.9,27.12,9,[7],[0],[0],[4],3793.1114,['Midpoint']
21587,214.8963582,52.8212617,,1.9,25.806,9,[7],[0],[6],[0],5689.6671,['Midpoint']
21609,214.8863787,52.813805,,1.9,21.783,9,[7],[0],[6],[0],5689.6671,['Midpoint']
213230,215.0016579,52.9244368,,1.89,-1.0,9,[2],[0],[0],[6],5689.6671,['Midpoint']
220414,215.0110109,52.9683109,,1.88,-1.0,9,[2],[6],[0],[6],11379.3342,['Midpoint']
215041,214.8556027,52.8306419,,1.88,-1.0,9,[4],[6],[0],[0],5689.6671,['Midpoint']
9964,215.048945,52.9976779,,1.87,26.955,9,[1],[0],[0],[6],5689.6671,['Midpoint']
215200,215.0583808,52.9753114,,1.87,-1.0,9,[1],[0],[6],[0],5689.6671,['Midpoint']
10511,214.9520108,52.9267213,,1.87,27.274,9,[2],[6],[0],[0],5689.6671,['Midpoint']
12830,214.8955959,52.8729279,,1.87,27.397,9,[3],[0],[0],[6],5689.6671,['Midpoint']
15889,214.8487403,52.8191456,,1.87,24.036,9,[4],[0],[6],[0],5689.6671,['Midpoint']
16110,214.851033,52.8195439,,1.87,26.108,9,[4],[0],[0],[6],5689.6671,['Midpoint']
17412,214.8784702,52.8308249,,1.87,24.908,9,[4],[0],[6],[0],5689.6671,['Midpoint']
15471,214.8908407,52.8519328,,1.87,27.273,9,[7],[6],[0],[0],5689.6671,['Midpoint']
17519,214.9175557,52.8579384,,1.87,25.918,9,[7],[6],[0],[0],5689.6671,['EOSA']
19330,214.8670963,52.810691,,1.87,26.2,9,[7],[0],[0],[6],5689.6671,['Midpoint']
20069,214.8663773,52.8065965,,1.87,25.191,9,[7],[0],[0],[6],5689.6671,['Midpoint']
21116,214.9204227,52.8398955,,1.87,22.799,9,[7],[0],[6],[0],5689.6671,['Midpoint']
209527,215.0827536,52.9624987,,1.86,-1.0,9,[1],[6],[6],[0],11379.3342,['Midpoint']
236390,214.8540185,52.8285673,,1.86,-1.0,9,[4],[6],[0],[0],5689.6671,['Midpoint']
51876,214.9508427,52.8587037,,6.19,28.886,8,[7],[0],[0],[6],5689.6671,['EOSA']
73120,215.0074316,53.00374,,4.87,28.612,8,[1],[0],[0],[6],5689.6671,['Midpoint']
71664,214.9348719,52.9574632,,4.87,28.619,8,[2],[0],[0],[6],5689.6671,['Midpoint']
54332,214.8773254,52.811882,,3.43,28.319,8,[7],[0],[4],[0],3793.1114,['EOSA']
88597,214.9417918,52.9191828,,3.31,28.361,8,[3],[0],[0],[6],5689.6671,['Midpoint']
210485,215.0185291,52.9220808,,1.86,-1.0,8,[2],[0],[0],[6],5689.6671,['Midpoint']
216923,215.0802898,52.9992479,,1.85,-1.0,8,[1],[6],[6],[6],17069.0013,['EOSA']
236871,215.0712012,52.9912601,,1.85,-1.0,8,[1],[4],[4],[4],11379.3342,['EOSA']
218119,215.0129921,52.9581744,,1.85,-1.0,8,[2],[6],[0],[0],5689.6671,['Midpoint']
235528,214.8262228,52.7942703,,1.85,-1.0,8,[5],[0],[6],[0],5689.6671,['Midpoint']
9364,215.0147092,52.9749171,,1.84,24.224,8,[1],[0],[0],[6],5689.6671,['Midpoint']
7937,214.9298571,52.923488,,1.84,26.548,8,[2],[0],[6],[0],5689.6671,['Midpoint']
12511,214.9610905,52.9211195,,1.84,26.604,8,[2],[0],[6],[0],5689.6671,['Midpoint']
13027,214.9617524,52.9186132,,1.84,27.148,8,[2],[0],[6],[0],5689.6671,['Midpoint']
236924,214.9984823,52.9408715,,1.84,-1.0,8,[2],[0],[0],[6],5689.6671,['Midpoint']
6665,214.8902478,52.9023945,,1.84,26.315,8,[3],[6],[0],[0],5689.6671,['Midpoint']
10665,214.9328792,52.9123223,,1.84,26.862,8,[3],[0],[0],[6],5689.6671,['Midpoint']
239625,214.8991648,52.9165345,,1.84,-1.0,8,[3],[6],[0],[6],11379.3342,['EOSA']
12541,214.8123826,52.8152915,,1.84,26.833,8,[4],[0],[0],[6],5689.6671,['Midpoint']
90021,214.8221185,52.8324008,,1.84,28.18,8,[4],[0],[0],[6],5689.6671,['Midpoint']
19261,214.954313,52.8730125,,1.84,27.379,8,[6],[0],[6],[0],5689.6671,['Midpoint']
20740,214.9267953,52.8466644,,1.84,26.283,8,[6],[0],[0],[6],5689.6671,['Midpoint']
20391,214.9443567,52.8607864,,1.84,25.64,8,[7],[6],[0],[0],5689.6671,['Midpoint']
217280,215.0320697,52.9672883,,1.83,-1.0,8,[1],[0],[0],[6],5689.6671,['Midpoint']
237578,215.0196616,52.9668903,,1.83,-1.0,8,[1],[6],[0],[0],5689.6671,['Midpoint']
214625,215.0123232,52.9394738,,1.83,-1.0,8,[2],[0],[6],[0],5689.6671,['Midpoint']
222554,214.9933577,52.966538,,1.83,-1.0,8,[2],[0],[0],[6],5689.6671,['Midpoint']
236489,214.8884646,52.8548571,,1.83,-1.0,8,[7],[0],[6],[0],5689.6671,['Midpoint']
219374,215.0527722,52.9922455,,1.82,-1.0,8,[1],[0],[6],[0],5689.6671,['Midpoint']
237394,215.0295035,52.9708044,,1.82,-1.0,8,[1],[6],[0],[0],5689.6671,['Midpoint']
215910,215.0034676,52.9400026,,1.82,-1.0,8,[2],[0],[6],[0],5689.6671,['Midpoint']
236777,215.0215875,52.9549501,,1.82,-1.0,8,[2],[6],[0],[0],5689.6671,['Midpoint']
235624,214.9567695,52.8887249,,1.82,-1.0,8,[3],[6],[0],[6],11379.3342,['Midpoint']
233538,214.9376938,52.8370585,,1.82,-1.0,8,[6],[0],[6],[0],5689.6671,['Midpoint']
222333,215.0558002,53.008856,,1.81,-1.0,8,[1],[0],[6],[0],5689.6671,['Midpoint']
224731,215.0409607,53.0113827,,1.81,-1.0,8,[1],[0],[0],[6],5689.6671,['Midpoint']
221860,215.0018132,52.9687072,,1.81,-1.0,8,[2],[0],[6],[0],5689.6671,['Midpoint']
236872,215.0250564,52.9587009,,1.81,-1.0,8,[2],[0],[6],[0],5689.6671,['Midpoint']
212672,214.959679,52.8918174,,1.81,-1.0,8,[3],[6],[0],[6],11379.3342,['Midpoint']
4393,214.8105895,52.8584982,,1.81,24.152,8,[4],[0],[6],[0],5689.6671,['Midpoint']
216057,214.8546099,52.834622,,1.81,-1.0,8,[4],[6],[0],[0],5689.6671,['Midpoint']
235403,214.8782951,52.8290956,,1.81,-1.0,8,[4],[6],[0],[0],5689.6671,['Midpoint']
204698,214.8360104,52.7601772,,1.81,-1.0,8,[5],[0],[6],[0],5689.6671,['Midpoint']
15179,214.8675235,52.8368788,,1.81,24.102,8,[7],[6],[0],[0],5689.6671,['Midpoint']
18474,214.9040401,52.8426948,,1.81,27.357,8,[7],[0],[0],[6],5689.6671,['Midpoint']
27192,214.9389768,52.8267353,,1.81,25.923,8,[7],[0],[0],[6],5689.6671,['Midpoint']
240093,214.8851388,52.9149259,,1.8,-1.0,8,[3],[0],[6],[0],5689.6671,['Midpoint']
241255,214.8749322,52.9177683,,1.8,-1.0,8,[3],[0],[0],[6],5689.6671,['Midpoint']
211036,214.873928,52.8223508,,1.8,-1.0,8,[4],[0],[6],[0],5689.6671,['Midpoint']
3253,214.9898003,52.9925834,,1.78,26.817,8,[1],[0],[0],[6],5689.6671,['Midpoint']
220331,215.0414395,52.9889752,,1.78,-1.0,8,[1],[0],[6],[0],5689.6671,['Midpoint']
10783,214.8130534,52.8261196,,1.78,22.773,8,[4],[0],[6],[0],5689.6671,['Midpoint']
62611,214.8278865,52.7985785,,1.78,27.521,8,[5],[0],[0],[6],5689.6671,['EOSA']
23868,214.9947976,52.8807168,,1.78,27.02,8,[6],[0],[6],[0],5689.6671,['Midpoint']
211693,214.9158611,52.8554263,,1.78,-1.0,8,[6],[0],[0],[6],5689.6671,['Midpoint']
19648,214.8789956,52.8176947,,1.78,26.384,8,[7],[0],[6],[0],5689.6671,['Midpoint']
50088,214.9032819,52.8208863,,1.78,27.528,8,[7],[0],[6],[0],5689.6671,['Midpoint']
215638,214.8644669,52.8388027,,1.78,-1.0,8,[7],[0],[6],[0],5689.6671,['Midpoint']
212206,215.021683,52.9327065,,1.77,-1.0,8,[2],[0],[6],[0],5689.6671,['Midpoint']
213603,215.0676118,52.9727675,,1.76,-1.0,8,[1],[0],[6],[0],5689.6671,['Midpoint']
217854,215.0812921,53.0048089,,1.76,-1.0,8,[1],[0],[6],[0],5689.6671,['EOSA']
238423,215.0526138,53.0044609,,1.76,-1.0,8,[1],[0],[0],[6],5689.6671,['Midpoint']
213357,215.017505,52.9363065,,1.76,-1.0,8,[2],[0],[6],[0],5689.6671,['Midpoint']
236239,214.9437721,52.8898841,,1.76,-1.0,8,[3],[0],[6],[0],5689.6671,['Midpoint']
216260,214.8552429,52.8364887,,1.76,-1.0,8,[4],[6],[6],[0],11379.3342,['EOSA']
210022,215.0235348,52.9232201,,1.75,-1.0,8,[2],[0],[6],[0],5689.6671,['Midpoint']
211554,215.0199572,52.9281875,,1.75,-1.0,8,[2],[0],[0],[6],5689.6671,['Midpoint']
60878,214.8995265,52.8447838,,8.32,30.091,7,[7],[0],[6],[0],5689.6671,['Midpoint']
63316,214.9379701,52.8787791,,4.96,28.645,7,[6],[6],[0],[0],5689.6671,['Midpoint']
74737,214.8669929,52.9009707,,4.87,28.646,7,[3],[6],[0],[0],5689.6671,['Midpoint']
57653,214.9295769,52.8567831,,4.09,28.471,7,[6],[0],[0],[6],5689.6671,['Midpoint']
41932,214.8802266,52.786711,,3.4,28.753,7,[5],[6],[0],[0],5689.6671,['Midpoint']
