file,zfit,ID,Field,Pointing
CAPERS-EGS_P5_s000235019_x1d.fits,0.27,235019,EGS,5
CAPERS-EGS_P5_s000235433_x1d.fits,2.03,235433,EGS,5
CAPERS-EGS_P5_s000235528_x1d.fits,10.99,235528,EGS,5
CAPERS-EGS_P6_s000013702_x1d.fits,2.15,13702,EGS,6
CAPERS-EGS_P6_s000014191_x1d.fits,1.28,14191,EGS,6
CAPERS-EGS_P6_s000014197_x1d.fits,7.16,14197,EGS,6
CAPERS-EGS_P6_s000014728_x1d.fits,1.86,14728,EGS,6
CAPERS-EGS_P6_s000014729_x1d.fits,3.22,14729,EGS,6
CAPERS-EGS_P6_s000014831_x1d.fits,0.97,14831,EGS,6
CAPERS-EGS_P6_s000014974_x1d.fits,2.33,14974,EGS,6
CAPERS-EGS_P6_s000014999_x1d.fits,2.74,14999,EGS,6
CAPERS-EGS_P6_s000015056_x1d.fits,1.41,15056,EGS,6
CAPERS-EGS_P6_s000015163_x1d.fits,4.74,15163,EGS,6
CAPERS-EGS_P6_s000015225_x1d.fits,0.58,15225,EGS,6
CAPERS-EGS_P6_s000015345_x1d.fits,2.53,15345,EGS,6
CAPERS-EGS_P6_s000015407_x1d.fits,2.53,15407,EGS,6
CAPERS-EGS_P6_s000015979_x1d.fits,2.4,15979,EGS,6
CAPERS-EGS_P6_s000016317_x1d.fits,3.64,16317,EGS,6
CAPERS-EGS_P6_s000016394_x1d.fits,3.49,16394,EGS,6
CAPERS-EGS_P6_s000016421_x1d.fits,5.28,16421,EGS,6
CAPERS-EGS_P6_s000016467_x1d.fits,0.26,16467,EGS,6
CAPERS-EGS_P6_s000016534_x1d.fits,3.34,16534,EGS,6
CAPERS-EGS_P6_s000016546_x1d.fits,5.78,16546,EGS,6
CAPERS-EGS_P6_s000016557_x1d.fits,0.46,16557,EGS,6
CAPERS-EGS_P6_s000016579_x1d.fits,0.84,16579,EGS,6
CAPERS-EGS_P6_s000016700_x1d.fits,0.63,16700,EGS,6
CAPERS-EGS_P6_s000016759_x1d.fits,1.91,16759,EGS,6
CAPERS-EGS_P6_s000016919_x1d.fits,1.53,16919,EGS,6
CAPERS-EGS_P6_s000017021_x1d.fits,1.17,17021,EGS,6
CAPERS-EGS_P6_s000017080_x1d.fits,3.35,17080,EGS,6
CAPERS-EGS_P6_s000017159_x1d.fits,1.94,17159,EGS,6
CAPERS-EGS_P6_s000017239_x1d.fits,0.9,17239,EGS,6
CAPERS-EGS_P6_s000017272_x1d.fits,1.62,17272,EGS,6
CAPERS-EGS_P6_s000017273_x1d.fits,8.08,17273,EGS,6
CAPERS-EGS_P6_s000017369_x1d.fits,2.57,17369,EGS,6
CAPERS-EGS_P6_s000017379_x1d.fits,4.21,17379,EGS,6
CAPERS-EGS_P6_s000017459_x1d.fits,3.71,17459,EGS,6
CAPERS-EGS_P6_s000017585_x1d.fits,1.43,17585,EGS,6
CAPERS-EGS_P6_s000017635_x1d.fits,2.41,17635,EGS,6
CAPERS-EGS_P6_s000017706_x1d.fits,0.74,17706,EGS,6
CAPERS-EGS_P6_s000017737_x1d.fits,0.37,17737,EGS,6
CAPERS-EGS_P6_s000017740_x1d.fits,2.01,17740,EGS,6
CAPERS-EGS_P6_s000017900_x1d.fits,3.27,17900,EGS,6
CAPERS-EGS_P6_s000017977_x1d.fits,4.02,17977,EGS,6
CAPERS-EGS_P6_s000017997_x1d.fits,0.0,17997,EGS,6
CAPERS-EGS_P6_s000018084_x1d.fits,3.63,18084,EGS,6
CAPERS-EGS_P6_s000018186_x1d.fits,2.03,18186,EGS,6
CAPERS-EGS_P6_s000018303_x1d.fits,2.94,18303,EGS,6
CAPERS-EGS_P6_s000018308_x1d.fits,1.8,18308,EGS,6
CAPERS-EGS_P6_s000018351_x1d.fits,1.1,18351,EGS,6
CAPERS-EGS_P6_s000018416_x1d.fits,4.03,18416,EGS,6
CAPERS-EGS_P6_s000018449_x1d.fits,3.35,18449,EGS,6
CAPERS-EGS_P6_s000018465_x1d.fits,0.51,18465,EGS,6
CAPERS-EGS_P6_s000018546_x1d.fits,4.25,18546,EGS,6
CAPERS-EGS_P6_s000018549_x1d.fits,0.67,18549,EGS,6
CAPERS-EGS_P6_s000018572_x1d.fits,1.06,18572,EGS,6
CAPERS-EGS_P6_s000018575_x1d.fits,2.58,18575,EGS,6
CAPERS-EGS_P6_s000018771_x1d.fits,1.19,18771,EGS,6
CAPERS-EGS_P6_s000018883_x1d.fits,2.31,18883,EGS,6
CAPERS-EGS_P6_s000018897_x1d.fits,2.9,18897,EGS,6
CAPERS-EGS_P6_s000018921_x1d.fits,4.68,18921,EGS,6
CAPERS-EGS_P6_s000019000_x1d.fits,5.15,19000,EGS,6
CAPERS-EGS_P6_s000019066_x1d.fits,0.45,19066,EGS,6
CAPERS-EGS_P6_s000019221_x1d.fits,1.91,19221,EGS,6
CAPERS-EGS_P6_s000019261_x1d.fits,1.28,19261,EGS,6
CAPERS-EGS_P6_s000019367_x1d.fits,5.21,19367,EGS,6
CAPERS-EGS_P6_s000019455_x1d.fits,2.02,19455,EGS,6
CAPERS-EGS_P6_s000019587_x1d.fits,3.45,19587,EGS,6
CAPERS-EGS_P6_s000019630_x1d.fits,1.13,19630,EGS,6
CAPERS-EGS_P6_s000019799_x1d.fits,4.23,19799,EGS,6
CAPERS-EGS_P6_s000019837_x1d.fits,8.79,19837,EGS,6
CAPERS-EGS_P6_s000020024_x1d.fits,3.12,20024,EGS,6
CAPERS-EGS_P6_s000020292_x1d.fits,1.46,20292,EGS,6
CAPERS-EGS_P6_s000020562_x1d.fits,1.73,20562,EGS,6
CAPERS-EGS_P6_s000020566_x1d.fits,9.16,20566,EGS,6
CAPERS-EGS_P6_s000020638_x1d.fits,5.09,20638,EGS,6
CAPERS-EGS_P6_s000020643_x1d.fits,2.62,20643,EGS,6
CAPERS-EGS_P6_s000020660_x1d.fits,1.06,20660,EGS,6
CAPERS-EGS_P6_s000020740_x1d.fits,1.79,20740,EGS,6
CAPERS-EGS_P6_s000020748_x1d.fits,1.21,20748,EGS,6
CAPERS-EGS_P6_s000020787_x1d.fits,5.41,20787,EGS,6
CAPERS-EGS_P6_s000020809_x1d.fits,1.46,20809,EGS,6
CAPERS-EGS_P6_s000020829_x1d.fits,2.13,20829,EGS,6
CAPERS-EGS_P6_s000020864_x1d.fits,0.54,20864,EGS,6
CAPERS-EGS_P6_s000020872_x1d.fits,3.11,20872,EGS,6
CAPERS-EGS_P6_s000020946_x1d.fits,5.9,20946,EGS,6
CAPERS-EGS_P6_s000020992_x1d.fits,3.04,20992,EGS,6
CAPERS-EGS_P6_s000021132_x1d.fits,2.38,21132,EGS,6
CAPERS-EGS_P6_s000021172_x1d.fits,2.99,21172,EGS,6
CAPERS-EGS_P6_s000021284_x1d.fits,2.75,21284,EGS,6
CAPERS-EGS_P6_s000021286_x1d.fits,2.45,21286,EGS,6
CAPERS-EGS_P6_s000021296_x1d.fits,1.47,21296,EGS,6
CAPERS-EGS_P6_s000021360_x1d.fits,4.55,21360,EGS,6
CAPERS-EGS_P6_s000021361_x1d.fits,4.55,21361,EGS,6
CAPERS-EGS_P6_s000021362_x1d.fits,3.91,21362,EGS,6
CAPERS-EGS_P6_s000021384_x1d.fits,0.84,21384,EGS,6
CAPERS-EGS_P6_s000021390_x1d.fits,1.26,21390,EGS,6
CAPERS-EGS_P6_s000021429_x1d.fits,0.46,21429,EGS,6
CAPERS-EGS_P6_s000021539_x1d.fits,1.16,21539,EGS,6
CAPERS-EGS_P6_s000021541_x1d.fits,1.06,21541,EGS,6
CAPERS-EGS_P6_s000021556_x1d.fits,1.47,21556,EGS,6
CAPERS-EGS_P6_s000021698_x1d.fits,1.05,21698,EGS,6
CAPERS-EGS_P6_s000021703_x1d.fits,0.92,21703,EGS,6
CAPERS-EGS_P6_s000021737_x1d.fits,0.83,21737,EGS,6
CAPERS-EGS_P6_s000021746_x1d.fits,3.5,21746,EGS,6
CAPERS-EGS_P6_s000021759_x1d.fits,4.12,21759,EGS,6
CAPERS-EGS_P6_s000021770_x1d.fits,3.43,21770,EGS,6
CAPERS-EGS_P6_s000021955_x1d.fits,3.24,21955,EGS,6
CAPERS-EGS_P6_s000022085_x1d.fits,4.55,22085,EGS,6
CAPERS-EGS_P6_s000022198_x1d.fits,3.87,22198,EGS,6
CAPERS-EGS_P6_s000022230_x1d.fits,5.09,22230,EGS,6
CAPERS-EGS_P6_s000022237_x1d.fits,2.65,22237,EGS,6
CAPERS-EGS_P6_s000022256_x1d.fits,5.24,22256,EGS,6
CAPERS-EGS_P6_s000022295_x1d.fits,2.38,22295,EGS,6
CAPERS-EGS_P6_s000022404_x1d.fits,5.22,22404,EGS,6
CAPERS-EGS_P6_s000022509_x1d.fits,1.15,22509,EGS,6
CAPERS-EGS_P6_s000022559_x1d.fits,4.55,22559,EGS,6
CAPERS-EGS_P6_s000022595_x1d.fits,3.44,22595,EGS,6
CAPERS-EGS_P6_s000022637_x1d.fits,10.85,22637,EGS,6
CAPERS-EGS_P6_s000022767_x1d.fits,3.24,22767,EGS,6
CAPERS-EGS_P6_s000022793_x1d.fits,2.56,22793,EGS,6
CAPERS-EGS_P6_s000022893_x1d.fits,3.77,22893,EGS,6
CAPERS-EGS_P6_s000022957_x1d.fits,5.25,22957,EGS,6
CAPERS-EGS_P6_s000022981_x1d.fits,3.76,22981,EGS,6
CAPERS-EGS_P6_s000023199_x1d.fits,0.6,23199,EGS,6
CAPERS-EGS_P6_s000023496_x1d.fits,3.45,23496,EGS,6
CAPERS-EGS_P6_s000023538_x1d.fits,5.24,23538,EGS,6
CAPERS-EGS_P6_s000023597_x1d.fits,6.96,23597,EGS,6
CAPERS-EGS_P6_s000023616_x1d.fits,4.53,23616,EGS,6
CAPERS-EGS_P6_s000023735_x1d.fits,2.95,23735,EGS,6
CAPERS-EGS_P6_s000023813_x1d.fits,3.85,23813,EGS,6
CAPERS-EGS_P6_s000023867_x1d.fits,3.64,23867,EGS,6
CAPERS-EGS_P6_s000023868_x1d.fits,1.44,23868,EGS,6
CAPERS-EGS_P6_s000023938_x1d.fits,5.19,23938,EGS,6
CAPERS-EGS_P6_s000023975_x1d.fits,3.43,23975,EGS,6
CAPERS-EGS_P6_s000024260_x1d.fits,3.45,24260,EGS,6
CAPERS-EGS_P6_s000024271_x1d.fits,0.46,24271,EGS,6
CAPERS-EGS_P6_s000024296_x1d.fits,1.98,24296,EGS,6
CAPERS-EGS_P6_s000024315_x1d.fits,5.23,24315,EGS,6
CAPERS-EGS_P6_s000024425_x1d.fits,5.23,24425,EGS,6
CAPERS-EGS_P6_s000024514_x1d.fits,2.85,24514,EGS,6
CAPERS-EGS_P6_s000024920_x1d.fits,5.98,24920,EGS,6
CAPERS-EGS_P6_s000025030_x1d.fits,1.36,25030,EGS,6
CAPERS-EGS_P6_s000025175_x1d.fits,1.7,25175,EGS,6
CAPERS-EGS_P6_s000025423_x1d.fits,5.68,25423,EGS,6
CAPERS-EGS_P6_s000025424_x1d.fits,5.67,25424,EGS,6
CAPERS-EGS_P6_s000025573_x1d.fits,5.68,25573,EGS,6
CAPERS-EGS_P6_s000025602_x1d.fits,0.36,25602,EGS,6
CAPERS-EGS_P6_s000025683_x1d.fits,0.52,25683,EGS,6
CAPERS-EGS_P6_s000025707_x1d.fits,1.39,25707,EGS,6
CAPERS-EGS_P6_s000025916_x1d.fits,1.94,25916,EGS,6
CAPERS-EGS_P6_s000026030_x1d.fits,2.93,26030,EGS,6
CAPERS-EGS_P6_s000026138_x1d.fits,1.28,26138,EGS,6
CAPERS-EGS_P6_s000026155_x1d.fits,3.35,26155,EGS,6
CAPERS-EGS_P6_s000026221_x1d.fits,2.74,26221,EGS,6
CAPERS-EGS_P6_s000026322_x1d.fits,7.65,26322,EGS,6
CAPERS-EGS_P6_s000026721_x1d.fits,1.06,26721,EGS,6
CAPERS-EGS_P6_s000026728_x1d.fits,0.99,26728,EGS,6
CAPERS-EGS_P6_s000026969_x1d.fits,6.83,26969,EGS,6
CAPERS-EGS_P6_s000026976_x1d.fits,0.92,26976,EGS,6
CAPERS-EGS_P6_s000027032_x1d.fits,1.48,27032,EGS,6
CAPERS-EGS_P6_s000027044_x1d.fits,5.71,27044,EGS,6
CAPERS-EGS_P6_s000027050_x1d.fits,5.15,27050,EGS,6
CAPERS-EGS_P6_s000027057_x1d.fits,5.98,27057,EGS,6
CAPERS-EGS_P6_s000027069_x1d.fits,5.14,27069,EGS,6
CAPERS-EGS_P6_s000027083_x1d.fits,5.71,27083,EGS,6
CAPERS-EGS_P6_s000027120_x1d.fits,0.6,27120,EGS,6
CAPERS-EGS_P6_s000027343_x1d.fits,1.03,27343,EGS,6
CAPERS-EGS_P6_s000027409_x1d.fits,0.52,27409,EGS,6
CAPERS-EGS_P6_s000027530_x1d.fits,0.58,27530,EGS,6
CAPERS-EGS_P6_s000027615_x1d.fits,5.71,27615,EGS,6
CAPERS-EGS_P6_s000027636_x1d.fits,2.87,27636,EGS,6
CAPERS-EGS_P6_s000027691_x1d.fits,0.95,27691,EGS,6
CAPERS-EGS_P6_s000027747_x1d.fits,1.27,27747,EGS,6
CAPERS-EGS_P6_s000027748_x1d.fits,1.36,27748,EGS,6
CAPERS-EGS_P6_s000027823_x1d.fits,3.39,27823,EGS,6
CAPERS-EGS_P6_s000027933_x1d.fits,2.42,27933,EGS,6
CAPERS-EGS_P6_s000028224_x1d.fits,0.45,28224,EGS,6
CAPERS-EGS_P6_s000028353_x1d.fits,1.19,28353,EGS,6
CAPERS-EGS_P6_s000028368_x1d.fits,2.95,28368,EGS,6
CAPERS-EGS_P6_s000028383_x1d.fits,3.23,28383,EGS,6
CAPERS-EGS_P6_s000028858_x1d.fits,0.72,28858,EGS,6
CAPERS-EGS_P6_s000028945_x1d.fits,8.78,28945,EGS,6
CAPERS-EGS_P6_s000029045_x1d.fits,3.26,29045,EGS,6
CAPERS-EGS_P6_s000029151_x1d.fits,1.23,29151,EGS,6
CAPERS-EGS_P6_s000029169_x1d.fits,2.87,29169,EGS,6
CAPERS-EGS_P6_s000029195_x1d.fits,5.94,29195,EGS,6
CAPERS-EGS_P6_s000029350_x1d.fits,6.17,29350,EGS,6
CAPERS-EGS_P6_s000029528_x1d.fits,0.39,29528,EGS,6
CAPERS-EGS_P6_s000029666_x1d.fits,1.69,29666,EGS,6
CAPERS-EGS_P6_s000029673_x1d.fits,1.67,29673,EGS,6
CAPERS-EGS_P6_s000029815_x1d.fits,2.71,29815,EGS,6
CAPERS-EGS_P6_s000029978_x1d.fits,2.9,29978,EGS,6
CAPERS-EGS_P6_s000030065_x1d.fits,1.63,30065,EGS,6
CAPERS-EGS_P6_s000030066_x1d.fits,7.12,30066,EGS,6
CAPERS-EGS_P6_s000030076_x1d.fits,0.08,30076,EGS,6
CAPERS-EGS_P6_s000030099_x1d.fits,2.54,30099,EGS,6
CAPERS-EGS_P6_s000030177_x1d.fits,4.4,30177,EGS,6
CAPERS-EGS_P6_s000030192_x1d.fits,5.28,30192,EGS,6
CAPERS-EGS_P6_s000030322_x1d.fits,0.92,30322,EGS,6
CAPERS-EGS_P6_s000030396_x1d.fits,6.18,30396,EGS,6
CAPERS-EGS_P6_s000030484_x1d.fits,1.21,30484,EGS,6
CAPERS-EGS_P6_s000030739_x1d.fits,2.73,30739,EGS,6
CAPERS-EGS_P6_s000030961_x1d.fits,1.67,30961,EGS,6
CAPERS-EGS_P6_s000033372_x1d.fits,6.14,33372,EGS,6
CAPERS-EGS_P6_s000033425_x1d.fits,7.56,33425,EGS,6
CAPERS-EGS_P6_s000033594_x1d.fits,2.77,33594,EGS,6
CAPERS-EGS_P6_s000033667_x1d.fits,9.33,33667,EGS,6
CAPERS-EGS_P6_s000033717_x1d.fits,0.39,33717,EGS,6
CAPERS-EGS_P6_s000033856_x1d.fits,3.08,33856,EGS,6
CAPERS-EGS_P6_s000034014_x1d.fits,3.71,34014,EGS,6
CAPERS-EGS_P6_s000034107_x1d.fits,4.05,34107,EGS,6
CAPERS-EGS_P6_s000034132_x1d.fits,7.0,34132,EGS,6
CAPERS-EGS_P6_s000034146_x1d.fits,4.96,34146,EGS,6
CAPERS-EGS_P6_s000034270_x1d.fits,2.5,34270,EGS,6
CAPERS-EGS_P6_s000034286_x1d.fits,8.26,34286,EGS,6
CAPERS-EGS_P6_s000034434_x1d.fits,2.25,34434,EGS,6
CAPERS-EGS_P6_s000034457_x1d.fits,4.19,34457,EGS,6
CAPERS-EGS_P6_s000034590_x1d.fits,3.98,34590,EGS,6
CAPERS-EGS_P6_s000034935_x1d.fits,8.84,34935,EGS,6
CAPERS-EGS_P6_s000035276_x1d.fits,3.48,35276,EGS,6
CAPERS-EGS_P6_s000035345_x1d.fits,4.25,35345,EGS,6
CAPERS-EGS_P6_s000035346_x1d.fits,10.34,35346,EGS,6
CAPERS-EGS_P6_s000035362_x1d.fits,4.41,35362,EGS,6
CAPERS-EGS_P6_s000035536_x1d.fits,9.48,35536,EGS,6
CAPERS-EGS_P6_s000035676_x1d.fits,3.25,35676,EGS,6
CAPERS-EGS_P6_s000036016_x1d.fits,7.28,36016,EGS,6
CAPERS-EGS_P6_s000036064_x1d.fits,8.89,36064,EGS,6
CAPERS-EGS_P6_s000036146_x1d.fits,2.87,36146,EGS,6
CAPERS-EGS_P6_s000036273_x1d.fits,19.59,36273,EGS,6
CAPERS-EGS_P6_s000036655_x1d.fits,5.73,36655,EGS,6
CAPERS-EGS_P6_s000036715_x1d.fits,7.79,36715,EGS,6
CAPERS-EGS_P6_s000036817_x1d.fits,1.22,36817,EGS,6
CAPERS-EGS_P6_s000036864_x1d.fits,10.16,36864,EGS,6
CAPERS-EGS_P6_s000036959_x1d.fits,0.95,36959,EGS,6
CAPERS-EGS_P6_s000036966_x1d.fits,3.86,36966,EGS,6
CAPERS-EGS_P6_s000037131_x1d.fits,5.59,37131,EGS,6
CAPERS-EGS_P6_s000037392_x1d.fits,7.11,37392,EGS,6
CAPERS-EGS_P6_s000037477_x1d.fits,5.17,37477,EGS,6
CAPERS-EGS_P6_s000037526_x1d.fits,0.87,37526,EGS,6
CAPERS-EGS_P6_s000037643_x1d.fits,3.45,37643,EGS,6
CAPERS-EGS_P6_s000037752_x1d.fits,8.27,37752,EGS,6
CAPERS-EGS_P6_s000037936_x1d.fits,7.27,37936,EGS,6
CAPERS-EGS_P6_s000037995_x1d.fits,1.33,37995,EGS,6
CAPERS-EGS_P6_s000039216_x1d.fits,5.23,39216,EGS,6
CAPERS-EGS_P6_s000039525_x1d.fits,4.68,39525,EGS,6
CAPERS-EGS_P6_s000039754_x1d.fits,5.95,39754,EGS,6
CAPERS-EGS_P6_s000039845_x1d.fits,4.28,39845,EGS,6
CAPERS-EGS_P6_s000039971_x1d.fits,2.22,39971,EGS,6
CAPERS-EGS_P6_s000040198_x1d.fits,0.46,40198,EGS,6
CAPERS-EGS_P6_s000040210_x1d.fits,5.01,40210,EGS,6
CAPERS-EGS_P6_s000040247_x1d.fits,7.72,40247,EGS,6
CAPERS-EGS_P6_s000040753_x1d.fits,3.17,40753,EGS,6
CAPERS-EGS_P6_s000040919_x1d.fits,4.69,40919,EGS,6
CAPERS-EGS_P6_s000040933_x1d.fits,1.95,40933,EGS,6
CAPERS-EGS_P6_s000041017_x1d.fits,5.43,41017,EGS,6
CAPERS-EGS_P6_s000041274_x1d.fits,2.87,41274,EGS,6
CAPERS-EGS_P6_s000041306_x1d.fits,2.95,41306,EGS,6
CAPERS-EGS_P6_s000041455_x1d.fits,6.91,41455,EGS,6
CAPERS-EGS_P6_s000041456_x1d.fits,4.41,41456,EGS,6
CAPERS-EGS_P6_s000041592_x1d.fits,9.33,41592,EGS,6
CAPERS-EGS_P6_s000041607_x1d.fits,1.47,41607,EGS,6
CAPERS-EGS_P6_s000041768_x1d.fits,2.99,41768,EGS,6
CAPERS-EGS_P6_s000042023_x1d.fits,3.13,42023,EGS,6
CAPERS-EGS_P6_s000042126_x1d.fits,5.84,42126,EGS,6
CAPERS-EGS_P6_s000042652_x1d.fits,3.81,42652,EGS,6
CAPERS-EGS_P6_s000043538_x1d.fits,0.59,43538,EGS,6
CAPERS-EGS_P6_s000043833_x1d.fits,6.66,43833,EGS,6
CAPERS-EGS_P6_s000044101_x1d.fits,0.89,44101,EGS,6
CAPERS-EGS_P6_s000044214_x1d.fits,5.8,44214,EGS,6
CAPERS-EGS_P6_s000044337_x1d.fits,3.3,44337,EGS,6
CAPERS-EGS_P6_s000044357_x1d.fits,8.49,44357,EGS,6
CAPERS-EGS_P6_s000044376_x1d.fits,6.73,44376,EGS,6
CAPERS-EGS_P6_s000044426_x1d.fits,5.98,44426,EGS,6
CAPERS-EGS_P6_s000044513_x1d.fits,0.86,44513,EGS,6
CAPERS-EGS_P6_s000044563_x1d.fits,3.65,44563,EGS,6
CAPERS-EGS_P6_s000045856_x1d.fits,8.33,45856,EGS,6
CAPERS-EGS_P6_s000045942_x1d.fits,8.14,45942,EGS,6
CAPERS-EGS_P6_s000046316_x1d.fits,2.96,46316,EGS,6
CAPERS-EGS_P6_s000046822_x1d.fits,0.8,46822,EGS,6
CAPERS-EGS_P6_s000047002_x1d.fits,4.85,47002,EGS,6
CAPERS-EGS_P6_s000047247_x1d.fits,3.14,47247,EGS,6
CAPERS-EGS_P6_s000047547_x1d.fits,2.99,47547,EGS,6
CAPERS-EGS_P6_s000047626_x1d.fits,4.66,47626,EGS,6
CAPERS-EGS_P6_s000047639_x1d.fits,1.31,47639,EGS,6
CAPERS-EGS_P6_s000047651_x1d.fits,4.57,47651,EGS,6
CAPERS-EGS_P6_s000047656_x1d.fits,4.36,47656,EGS,6
CAPERS-EGS_P6_s000047772_x1d.fits,2.28,47772,EGS,6
CAPERS-EGS_P6_s000047987_x1d.fits,5.31,47987,EGS,6
CAPERS-EGS_P6_s000048374_x1d.fits,0.17,48374,EGS,6
CAPERS-EGS_P6_s000048388_x1d.fits,3.21,48388,EGS,6
CAPERS-EGS_P6_s000048680_x1d.fits,6.18,48680,EGS,6
CAPERS-EGS_P6_s000048767_x1d.fits,4.39,48767,EGS,6
CAPERS-EGS_P6_s000048806_x1d.fits,1.04,48806,EGS,6
CAPERS-EGS_P6_s000048876_x1d.fits,0.62,48876,EGS,6
CAPERS-EGS_P6_s000048895_x1d.fits,9.21,48895,EGS,6
CAPERS-EGS_P6_s000049501_x1d.fits,10.75,49501,EGS,6
CAPERS-EGS_P6_s000050190_x1d.fits,2.96,50190,EGS,6
CAPERS-EGS_P6_s000050262_x1d.fits,9.03,50262,EGS,6
CAPERS-EGS_P6_s000050323_x1d.fits,5.0,50323,EGS,6
CAPERS-EGS_P6_s000050479_x1d.fits,6.01,50479,EGS,6
CAPERS-EGS_P6_s000050674_x1d.fits,6.75,50674,EGS,6
CAPERS-EGS_P6_s000051114_x1d.fits,2.6,51114,EGS,6
CAPERS-EGS_P6_s000052277_x1d.fits,6.17,52277,EGS,6
CAPERS-EGS_P6_s000052344_x1d.fits,1.46,52344,EGS,6
CAPERS-EGS_P6_s000052496_x1d.fits,7.72,52496,EGS,6
CAPERS-EGS_P6_s000052792_x1d.fits,6.43,52792,EGS,6
CAPERS-EGS_P6_s000052934_x1d.fits,3.23,52934,EGS,6
CAPERS-EGS_P6_s000053068_x1d.fits,6.17,53068,EGS,6
CAPERS-EGS_P6_s000053143_x1d.fits,3.63,53143,EGS,6
CAPERS-EGS_P6_s000053198_x1d.fits,5.34,53198,EGS,6
CAPERS-EGS_P6_s000053687_x1d.fits,7.82,53687,EGS,6
CAPERS-EGS_P6_s000053845_x1d.fits,5.23,53845,EGS,6
CAPERS-EGS_P6_s000054032_x1d.fits,4.56,54032,EGS,6
CAPERS-EGS_P6_s000054262_x1d.fits,6.63,54262,EGS,6
CAPERS-EGS_P6_s000054508_x1d.fits,0.79,54508,EGS,6
CAPERS-EGS_P6_s000054605_x1d.fits,2.09,54605,EGS,6
CAPERS-EGS_P6_s000054632_x1d.fits,0.71,54632,EGS,6
CAPERS-EGS_P6_s000054899_x1d.fits,0.62,54899,EGS,6
CAPERS-EGS_P6_s000054994_x1d.fits,3.64,54994,EGS,6
CAPERS-EGS_P6_s000055097_x1d.fits,7.15,55097,EGS,6
CAPERS-EGS_P6_s000055169_x1d.fits,0.32,55169,EGS,6
CAPERS-EGS_P6_s000055434_x1d.fits,3.43,55434,EGS,6
CAPERS-EGS_P6_s000055721_x1d.fits,1.7,55721,EGS,6
CAPERS-EGS_P6_s000055806_x1d.fits,8.95,55806,EGS,6
CAPERS-EGS_P6_s000056226_x1d.fits,2.79,56226,EGS,6
CAPERS-EGS_P6_s000056526_x1d.fits,4.17,56526,EGS,6
CAPERS-EGS_P6_s000057595_x1d.fits,6.41,57595,EGS,6
CAPERS-EGS_P6_s000057653_x1d.fits,4.62,57653,EGS,6
CAPERS-EGS_P6_s000057733_x1d.fits,6.06,57733,EGS,6
CAPERS-EGS_P6_s000057756_x1d.fits,9.58,57756,EGS,6
CAPERS-EGS_P6_s000057821_x1d.fits,2.95,57821,EGS,6
CAPERS-EGS_P6_s000058110_x1d.fits,0.94,58110,EGS,6
CAPERS-EGS_P6_s000058345_x1d.fits,1.05,58345,EGS,6
CAPERS-EGS_P6_s000058660_x1d.fits,4.28,58660,EGS,6
CAPERS-EGS_P6_s000058768_x1d.fits,1.13,58768,EGS,6
CAPERS-EGS_P6_s000058970_x1d.fits,2.16,58970,EGS,6
CAPERS-EGS_P6_s000058981_x1d.fits,3.82,58981,EGS,6
CAPERS-EGS_P6_s000059059_x1d.fits,0.96,59059,EGS,6
CAPERS-EGS_P6_s000059176_x1d.fits,2.05,59176,EGS,6
CAPERS-EGS_P6_s000059481_x1d.fits,2.39,59481,EGS,6
CAPERS-EGS_P6_s000059680_x1d.fits,5.93,59680,EGS,6
CAPERS-EGS_P6_s000059800_x1d.fits,3.59,59800,EGS,6
CAPERS-EGS_P6_s000059889_x1d.fits,6.03,59889,EGS,6
CAPERS-EGS_P6_s000060197_x1d.fits,4.27,60197,EGS,6
CAPERS-EGS_P6_s000060938_x1d.fits,1.14,60938,EGS,6
CAPERS-EGS_P6_s000060967_x1d.fits,4.69,60967,EGS,6
CAPERS-EGS_P6_s000061381_x1d.fits,2.23,61381,EGS,6
CAPERS-EGS_P6_s000061543_x1d.fits,3.86,61543,EGS,6
CAPERS-EGS_P6_s000061547_x1d.fits,5.63,61547,EGS,6
CAPERS-EGS_P6_s000061554_x1d.fits,3.34,61554,EGS,6
CAPERS-EGS_P6_s000061660_x1d.fits,0.86,61660,EGS,6
CAPERS-EGS_P6_s000061806_x1d.fits,0.47,61806,EGS,6
CAPERS-EGS_P6_s000061873_x1d.fits,2.51,61873,EGS,6
CAPERS-EGS_P6_s000061927_x1d.fits,6.46,61927,EGS,6
CAPERS-EGS_P6_s000061940_x1d.fits,1.8,61940,EGS,6
CAPERS-EGS_P6_s000062079_x1d.fits,4.23,62079,EGS,6
CAPERS-EGS_P6_s000062277_x1d.fits,2.95,62277,EGS,6
CAPERS-EGS_P6_s000062280_x1d.fits,2.29,62280,EGS,6
CAPERS-EGS_P6_s000062835_x1d.fits,2.33,62835,EGS,6
CAPERS-EGS_P6_s000063253_x1d.fits,7.17,63253,EGS,6
CAPERS-EGS_P6_s000063316_x1d.fits,4.99,63316,EGS,6
CAPERS-EGS_P6_s000063563_x1d.fits,5.26,63563,EGS,6
CAPERS-EGS_P6_s000063964_x1d.fits,5.28,63964,EGS,6
CAPERS-EGS_P6_s000064876_x1d.fits,0.96,64876,EGS,6
CAPERS-EGS_P6_s000065142_x1d.fits,4.9,65142,EGS,6
CAPERS-EGS_P6_s000065717_x1d.fits,3.32,65717,EGS,6
