ID,ra,dec,z_med,z_UNICORN,flux_F277W,flux_F356W,flux_F444W,MSA_weight,pointing,n_nods_vis1,n_nods_vis2,n_nods_vis3,eff_exp_time,shutter_centering
19769,34.50343791006571,-5.173718436192763,,4.599999999999993,23.74092463556898,23.730933171564786,23.738718618424507,1995,1,6,6,0,11379.3342,Midpoint
104320,34.503191152974885,-5.1920083292960655,,6.58000000000001,26.30393827911073,25.9868496657246,26.18507526197581,1949,1,6,0,0,5689.6671,Midpoint
6267,34.42319965216677,-5.115194213951139,,6.58000000000001,26.67254355680086,26.231453434662704,26.668917267989087,1949,2,6,0,6,11379.3342,Midpoint
128063,34.25763381545303,-5.10279679937362,,6.58000000000001,28.05077452050459,27.71729142018321,28.2725552209805,1949,3,0,0,6,5689.6671,Midpoint
153725,34.50848274380046,-5.154927457778572,,6.55000000000001,27.817292440598465,28.15602170777825,28.5001049985776,1883,1,6,0,6,11379.3342,Midpoint
149441,34.26307554668678,-5.1474529124386965,,6.58000000000001,28.591240778598063,28.007573696574923,28.3851662144036,1866,3,0,6,6,11379.3342,EOSA
34489,34.46517848167716,-5.245103273222031,,5.530000000000001,26.668604504960143,26.35966029588156,26.501229815188225,1840,5,6,0,0,5689.6671,Midpoint
113769,34.520372516479824,-5.169899713391663,,6.520000000000009,28.110387771934136,27.89813155078675,28.109971569689414,1819,1,2,0,0,1896.5557,Midpoint
3772,34.234859914022586,-5.10382308866071,,6.520000000000009,27.016503907238985,26.595745548972943,26.739620553715604,1819,3,0,0,6,5689.6671,Midpoint
142775,34.22581211406459,-5.13421169994104,,6.520000000000009,28.42086009233325,27.640380388369124,28.244041561935127,1819,3,0,0,6,5689.6671,Midpoint
96580,34.465752553448816,-5.212000122752848,,6.520000000000009,28.3911030643283,27.970392997243643,28.2722323522938,1819,5,6,0,0,5689.6671,Midpoint
24167,34.46711455597906,-5.194469836047955,,6.520000000000009,26.41665697051691,25.94958842594844,26.078351960722586,1819,1,0,0,6,5689.6671,Midpoint
11655,34.424510826093524,-5.139232543519984,,3.75999999999999,24.04256505865728,24.06480295334108,23.942242140183577,1774,2,6,0,0,5689.6671,Midpoint
150683,34.4949142025877,-5.148922298444537,,6.460000000000009,27.39553634560682,27.043502923481185,27.024325740252536,1698,1,4,0,4,7586.2228,Midpoint
30793,34.41595470378324,-5.227807326026588,,6.460000000000009,26.224375586882545,25.88982255679103,26.17982290284848,1698,5,6,0,0,5689.6671,Midpoint
94363,34.4790034727389,-5.217276602623016,,6.460000000000009,27.01564460176035,27.182701171603966,27.46069400706909,1698,5,6,0,0,5689.6671,Midpoint
10729,34.21739176709211,-5.135306900744289,,5.38,25.76405266129936,25.69208737605801,25.757641541734024,1548,3,0,0,6,5689.6671,Midpoint
152832,34.45176473390314,-5.152214949264369,,6.370000000000008,27.91735177807199,27.41043198731005,27.65999644874975,1531,2,6,0,0,5689.6671,Midpoint
127603,34.42828686833976,-5.101583066255439,,6.370000000000008,27.02366265897603,27.0475607800366,27.789857901056514,1531,2,0,0,6,5689.6671,Midpoint
142605,34.4101327414661,-5.127520983806014,,5.35,28.07264987140111,27.96881116892979,27.733572039403548,1496,2,6,0,0,5689.6671,Midpoint
4166,34.433388294055,-5.105697830265335,,6.310000000000008,26.18613662898393,25.69719585837558,26.04880569259287,1428,2,0,0,6,5689.6671,EOSA
25938,34.44484735203841,-5.203128152342074,,6.280000000000007,27.13275247466008,26.65636446961703,26.91834210140929,1380,5,6,0,0,5689.6671,Midpoint
20919,34.471218256197304,-5.178240309487147,,6.250000000000007,25.833490427457534,25.22357413850895,25.68280049674188,1333,1,6,0,6,11379.3342,Midpoint
14069,34.436353627917,-5.149367167490622,,6.250000000000007,27.18959892845073,26.446981402327225,27.071534244254515,1333,2,6,0,0,5689.6671,Midpoint
84026,34.445122898505964,-5.241181513775052,,6.700000000000011,28.79773783962236,28.10034876563076,29.276886528583752,1256,5,6,0,0,5689.6671,Midpoint
133603,34.43731341522951,-5.114834865096677,,6.190000000000007,27.6250020428526,27.631435720033608,27.45115156034217,1244,2,0,0,2,1896.5557,Midpoint
32520,34.4282709424762,-5.236171092615464,,5.169999999999998,24.07530925274893,24.897172308132603,24.42897387286257,1216,5,6,0,0,5689.6671,Midpoint
133935,34.460152029833786,-5.115536009572095,,6.160000000000006,27.921030317407457,27.583506961493782,28.09209308352652,1202,2,6,0,0,5689.6671,Midpoint
134606,34.272121831593694,-5.116930715417057,,6.160000000000006,27.44974943982674,27.50370727943679,27.31121603752524,1202,3,0,0,6,5689.6671,Midpoint
13260,34.26151863158346,-5.146249726677733,,6.160000000000006,27.152499197995105,26.71800185768568,27.09080563391911,1202,3,0,6,0,5689.6671,Midpoint
142291,34.26152200441878,-5.133950039094742,,6.130000000000006,27.08925491976263,27.06747003007512,27.232238840896244,1161,3,0,6,0,5689.6671,Midpoint
145434,34.246552700088706,-5.139890898078471,,6.130000000000006,28.0837940632873,27.679366517003707,27.782018474301125,1161,3,0,6,0,5689.6671,Midpoint
10442,34.26781787335569,-5.134573600838094,,0.8200000000000005,24.739077287918143,24.724747793215226,24.77421423158064,1129,3,0,1,0,948.27785,EOSA
136287,34.47347243196209,-5.121142610210637,,6.100000000000006,27.221924293181573,27.903014115837088,28.5700218291992,1122,2,6,0,0,5689.6671,Midpoint
23982,34.481510632074425,-5.193430423065959,,4.089999999999989,23.994039610878144,23.790767583052897,23.873885413026613,1109,1,6,6,0,11379.3342,Midpoint
154363,34.48537251275994,-5.156970206597076,,6.670000000000011,28.313685926853644,28.120142501140016,28.790869866426988,1083,1,2,0,0,1896.5557,Midpoint
139114,34.466046251606265,-5.127072724727831,,6.010000000000005,27.14489001499058,27.22880505373497,27.61061683430659,1011,2,6,0,0,5689.6671,Midpoint
149674,34.442751243618126,-5.147742441915678,,6.010000000000005,28.00215174826743,28.67910974998953,28.614842546369573,999,2,6,0,0,5689.6671,Midpoint
138106,34.47368437483029,-5.125005501468563,,6.61000000000001,28.55997918079197,28.122846392937305,28.83064402191323,995,2,6,0,0,5689.6671,Midpoint
37438,34.45881200482152,-5.258202315971367,,5.920000000000004,27.37062730192881,26.98730653464497,27.255838928990062,912,5,6,0,0,5689.6671,Midpoint
26127,34.494698087258506,-5.204042353445023,,4.899999999999996,26.673721024195352,26.485800841891027,26.60453347287297,891,1,6,6,0,11379.3342,Midpoint
119324,34.45089924833769,-5.157458736080999,,6.910000000000013,28.97570791561208,28.25722900453208,28.208564386023696,858,2,6,0,6,11379.3342,Midpoint
136057,34.473511553879675,-5.121198511996289,,5.860000000000004,27.71251454186539,28.272486285834752,28.534507036464653,851,2,0,0,6,5689.6671,Midpoint
144498,34.41863257078466,-5.137861885013947,,6.190000000000007,28.504300710406376,28.091670228643125,28.40913938037184,734,2,6,0,0,5689.6671,Midpoint
147066,34.42724285975211,-5.138636598920396,,6.790000000000012,29.037831324927662,28.215460995697107,28.36720879282843,718,2,6,0,0,5689.6671,Midpoint
157420,34.434141265818695,-5.200368261628106,,5.710000000000003,28.06584900115532,27.8785946631886,27.837404422222107,716,5,6,0,0,5689.6671,Midpoint
135443,34.212412843365726,-5.11805983577492,,5.680000000000002,27.6514216642161,27.63743905312714,27.80643308191108,691,3,0,6,6,11379.3342,Midpoint
79401,34.42877213324816,-5.251335058558632,,5.650000000000002,27.25361778636664,27.55573174770161,27.56747670833399,668,5,6,0,0,5689.6671,Midpoint
97250,34.431725136822365,-5.2102648776685045,,5.650000000000002,27.065928878024337,27.124603111758223,26.831720075969244,668,5,6,0,0,5689.6671,Midpoint
100215,34.42662199277057,-5.202056943780888,,5.620000000000002,29.32098086891066,27.96911622268233,27.578733575413807,645,5,6,0,0,5689.6671,Midpoint
151856,34.497798185610655,-5.151541964058032,,5.590000000000002,27.37632842763496,27.880211034889548,29.91440831838793,623,1,2,0,0,1896.5557,Midpoint
118685,34.2183330357794,-5.119196819336976,,5.590000000000002,28.03273983435915,28.051518952266186,27.98303052034302,623,3,0,0,6,5689.6671,Midpoint
13388,34.47782825871468,-5.146805202766942,,5.560000000000001,27.399230671803338,27.21136660237753,27.447761450685,602,1,6,0,0,5689.6671,Midpoint
142583,34.412989481489234,-5.133705435125403,,6.940000000000013,28.40052462088307,28.283600017832725,28.54901648729937,576,2,0,0,6,5689.6671,Midpoint
24309,34.51577920369063,-5.195180616750244,,3.519999999999992,25.835008560793234,25.7944186530491,25.269838617727693,575,1,6,0,6,11379.3342,Midpoint
11622,34.22274036765821,-5.139010808138036,,5.500000000000001,27.02621016490579,26.947567142338123,26.91375826264684,562,3,0,6,0,5689.6671,Midpoint
116619,34.45540585157044,-5.163448986595021,,5.44,28.45188253443536,27.95826667357137,28.04644342733131,524,2,6,0,0,5689.6671,Midpoint
98316,34.444017443480874,-5.207166000180459,,5.41,27.9620664103972,27.63129501249492,27.65366298603096,506,5,4,0,0,3793.1114,Midpoint
150619,34.449211664305935,-5.149050452312553,,5.38,26.937150345825373,26.731459558241696,26.435469496144428,489,2,6,0,0,5689.6671,Midpoint
134200,34.275360658728744,-5.116681600935411,,6.190000000000007,28.65421796641545,28.164651691168807,28.59073828875338,482,3,0,0,6,5689.6671,Midpoint
94422,34.43908964619047,-5.217157711129035,,5.289999999999999,27.912649515070257,28.20363028678165,28.13642863918944,441,5,6,0,0,5689.6671,Midpoint
21089,34.517968498978895,-5.179027639275663,,2.679999999999997,24.655423704384965,24.78677534757503,24.74032438817396,400,1,6,6,0,11379.3342,Midpoint
101777,34.42677442415322,-5.198382306746954,,5.199999999999998,27.12876493368382,27.810049268739384,27.43590893233128,398,5,6,0,0,5689.6671,Midpoint
143568,34.42331625029402,-5.136342758094001,,5.199999999999998,27.235330585622503,27.63699026848945,27.32698692475467,398,2,0,0,6,5689.6671,Midpoint
145675,34.24647535319509,-5.139480207225724,,5.199999999999998,27.35464313961745,27.49146898890298,27.450967342524955,398,3,0,0,6,5689.6671,Midpoint
4613,34.42801860840285,-5.107737676035511,,5.169999999999998,26.33098855356929,26.6945512127361,26.56635567958184,384,2,6,0,0,5689.6671,Midpoint
132430,34.232538158681976,-5.0825564787104325,,5.169999999999998,27.20767265930177,27.263658486269563,26.688775615056592,384,3,0,0,6,5689.6671,Midpoint
129452,34.25601082284049,-5.105714424161265,,5.169999999999998,27.366876711093795,27.95724889808784,27.57693367367437,384,3,0,6,0,5689.6671,Midpoint
102926,34.49797855489386,-5.195421606862915,,6.910000000000013,28.995531971717533,28.349431008837,28.72078424291396,381,1,6,0,0,5689.6671,Midpoint
15280,34.508273108276576,-5.153987385957606,,5.139999999999998,26.77288415563386,27.119584831555017,26.81969826651885,371,1,6,0,0,5689.6671,Midpoint
102182,34.46806258808371,-5.197379987881838,,5.139999999999998,26.689936452017548,27.28161434123216,27.05914818446877,371,1,6,0,6,11379.3342,Midpoint
127155,34.224395139385926,-5.10049176957676,,5.139999999999998,27.05898914056609,27.99955995214406,27.716771948690848,371,3,0,0,6,5689.6671,Midpoint
85310,34.44774174606406,-5.238128795754375,,5.139999999999998,27.968933772994248,28.64891437234187,28.26789353260008,371,5,6,0,0,5689.6671,Midpoint
120287,34.22610710016133,-5.081822825523721,,5.139999999999998,26.32516776175021,27.155160496745992,26.80707389388388,371,3,0,6,0,5689.6671,Midpoint
23248,34.502999169185195,-5.189578298099216,,0.22,24.83949857409892,25.017582619370224,24.98120649072382,370,1,6,0,0,5689.6671,Midpoint
137575,34.46882507100434,-5.123745259413571,,6.670000000000011,28.55092308743489,28.31756449789617,29.523472689327548,347,2,6,0,0,5689.6671,Midpoint
112916,34.5177612702831,-5.171805040617949,,5.139999999999998,28.013805746362,28.799933965927305,28.407956786208864,343,1,6,0,0,5689.6671,Midpoint
111987,34.4635709876561,-5.173943271553622,,5.019999999999997,27.07599003523537,27.29593337155104,27.25703045911801,323,1,6,0,6,11379.3342,Midpoint
83157,34.44671478103763,-5.24317295885315,,4.959999999999996,27.91463484171235,28.181650336478786,28.232460580655527,301,5,6,0,0,5689.6671,Midpoint
117620,34.51390193549457,-5.161275790120146,,4.929999999999996,26.968673746577203,27.051308655760323,27.140114794099446,291,1,6,0,0,5689.6671,Midpoint
8905,34.45465096464026,-5.127968203969799,,4.929999999999996,26.38391853221148,26.91209171120525,27.07029176409609,291,2,4,0,0,3793.1114,Midpoint
141248,34.22031040003613,-5.130992546769122,,4.929999999999996,27.700599070054544,27.59728905031863,28.186933671946115,291,3,0,6,6,11379.3342,Midpoint
105454,34.45823014307733,-5.189054112490652,,4.899999999999996,26.385950000797564,26.635480874150147,26.92252385001222,281,1,6,6,6,17069.0013,EOSA
151195,34.47671209983008,-5.150901751653117,,4.899999999999996,27.374685256961783,27.35532964321176,27.664830976020383,281,1,6,0,0,5689.6671,Midpoint
134610,34.456739888844865,-5.11698410152041,,4.899999999999996,26.98949188721013,27.291444714706145,28.11126685745932,281,2,6,0,0,5689.6671,Midpoint
103227,34.515064659031765,-5.194727544621342,,4.899999999999996,27.22964899870449,27.45122607696617,27.47529409877041,281,1,0,6,0,5689.6671,Midpoint
147728,34.222187317948,-5.136137827299839,,4.899999999999996,27.170573583511555,27.22732274567452,27.536292465323505,281,3,0,6,0,5689.6671,Midpoint
151887,34.49586239920768,-5.152239678307549,,4.869999999999996,27.858807615282544,27.760233586782824,28.66251377274912,272,1,6,0,0,5689.6671,Midpoint
7541,34.469765914929944,-5.121827052639072,,4.869999999999996,25.759407185250858,25.971536147368305,26.0220223806497,272,2,6,0,0,5689.6671,Midpoint
123394,34.233045709107216,-5.0916795705133975,,4.869999999999996,27.610183172796724,27.72696076999185,28.19897275279964,272,3,0,6,0,5689.6671,Midpoint
9677,34.41410864925475,-5.131067552866492,,4.839999999999995,26.87051681744299,27.299576056823703,28.069211189853178,263,2,6,0,0,5689.6671,Midpoint
132410,34.45540445428246,-5.111287605592488,,4.839999999999995,27.875553992507257,27.977341911007528,29.208134321235903,263,2,6,0,0,5689.6671,Midpoint
11936,34.255214448476785,-5.140395728007265,,4.839999999999995,26.480846595331847,26.693793945303703,26.8680835436963,263,3,0,0,6,5689.6671,Midpoint
79368,34.44989364726468,-5.251399522120311,,4.839999999999995,28.013217888063885,27.973412245474705,28.65376045002853,263,5,6,0,0,5689.6671,Midpoint
89902,34.47175841249965,-5.227147799589697,,4.839999999999995,27.468264017028083,27.56008233335213,28.787450595397857,263,5,6,0,0,5689.6671,Midpoint
119472,34.484380317144755,-5.159085160101413,,4.839999999999995,27.74306182951093,27.622496180499702,28.75287769574005,263,1,0,0,4,3793.1114,Midpoint
127612,34.422151598944865,-5.101748703732008,,4.809999999999995,27.994419215980173,28.005361746857787,28.383768824153847,254,2,6,0,0,5689.6671,Midpoint
76889,34.45584420922531,-5.256475247467932,,4.809999999999995,27.513044829097154,27.734441079577778,28.431875399309234,254,5,6,0,0,5689.6671,Midpoint
100728,34.503431589838016,-5.200834906144807,,4.809999999999995,27.069836309291432,27.329280224635923,28.013023397391763,254,1,0,6,0,5689.6671,Midpoint
109375,34.48550024165713,-5.179733199328034,,4.809999999999995,27.83717614062663,27.849650022642955,28.778272953507503,254,1,0,4,0,3793.1114,EOSA
26208,34.499888840702994,-5.204502329284822,,4.779999999999995,26.920784877104005,26.960797772944865,26.97850759549352,245,1,6,6,6,17069.0013,Midpoint
102318,34.516251524680975,-5.197066617928514,,4.779999999999995,26.607997900157272,27.104324054141216,27.64213408100983,245,1,6,0,0,5689.6671,Midpoint
128846,34.424296585357546,-5.104389416434125,,4.779999999999995,27.40928034472364,27.959971360632707,28.91122832140308,245,2,6,0,6,11379.3342,Midpoint
83827,34.45182567213007,-5.241679738994898,,4.779999999999995,27.668885945194667,27.80360303006472,29.00602789413304,245,5,6,0,0,5689.6671,Midpoint
95066,34.473258722007735,-5.215658739581023,,4.779999999999995,27.66516705867634,27.979636662572126,28.327918694497164,245,5,6,0,0,5689.6671,Midpoint
135975,34.22786569884281,-5.127878751342822,,4.779999999999995,28.205136098004992,28.17722566526828,27.71862202100794,245,3,0,6,0,5689.6671,Midpoint
6050,34.43151763060161,-5.114356386368124,,2.7699999999999965,21.41535048013836,21.104249830801194,20.86568314526924,242,2,6,0,0,5689.6671,Midpoint
102481,34.47610457567397,-5.196641637944212,,4.749999999999995,27.27538087277525,27.386425804422096,28.29778267197925,237,1,6,0,6,11379.3342,Midpoint
141506,34.25421562529962,-5.129915880683576,,4.749999999999995,27.70438651593014,27.627400968242448,27.606433650039563,237,3,0,6,0,5689.6671,Midpoint
143458,34.26611110048742,-5.135549792260973,,4.749999999999995,27.58212838952681,27.399081759371377,27.50272902394711,237,3,0,0,6,5689.6671,Midpoint
147580,34.421874781242465,-5.144136437280881,,4.719999999999994,27.48898232322803,27.41513918498878,27.50180543620381,229,2,6,0,0,5689.6671,Midpoint
6820,34.42713323382519,-5.1180713375509335,,4.689999999999994,26.472402439770875,26.27217223408998,26.63618980361425,221,2,6,0,0,5689.6671,Midpoint
15772,34.42240897522578,-5.156011297643104,,4.689999999999994,25.86535860855303,25.95808200433565,26.12979748147672,221,2,6,0,0,5689.6671,Midpoint
29938,34.450882175087806,-5.2240158475264735,,4.689999999999994,25.554416089160483,25.673393231486088,25.78868302502608,221,5,6,0,0,5689.6671,Midpoint
81437,34.453828595666245,-5.246983654235007,,4.689999999999994,27.80706912368125,28.303204217095995,,221,5,6,0,0,5689.6671,Midpoint
140115,34.22269683674454,-5.129006384802608,,4.689999999999994,27.94054211881717,27.99682138275876,28.566118277527032,221,3,0,6,0,5689.6671,Midpoint
148172,34.44142682447881,-5.143950200372703,,4.689999999999994,27.349363710153145,27.453467371474503,28.94518203973188,221,2,0,0,1,948.27785,EOSA
137983,34.248492572131205,-5.124764838676678,,4.689999999999994,27.76403497242672,27.728420936164817,29.18745318908882,221,3,0,0,6,5689.6671,EOSA
92994,34.47834785399978,-5.220285621490138,,5.680000000000002,28.29306865763332,28.200894501335483,28.306011194945263,217,5,6,0,0,5689.6671,Midpoint
13194,34.40531235200432,-5.146069131404166,,4.659999999999994,25.774151888304885,25.95215221064873,25.89543309973681,213,2,6,0,6,11379.3342,Midpoint
14139,34.405158189611306,-5.149596528903432,,4.659999999999994,26.56218664365403,27.005137775645444,27.809365027902142,213,2,6,0,0,5689.6671,Midpoint
120399,34.23009661033579,-5.081672194277208,,4.659999999999994,27.2572064684592,27.34867185964345,27.79548806093669,213,3,0,6,0,5689.6671,Midpoint
150078,34.25322413007526,-5.147320204984511,,4.659999999999994,27.68678378744191,28.08887486683764,28.27474377930416,213,3,0,6,0,5689.6671,Midpoint
118327,34.47739041268516,-5.159737601829241,,4.659999999999994,27.945137795709847,28.277014689932265,29.38108366133468,213,1,0,0,6,5689.6671,Midpoint
133407,34.43446481287525,-5.1133194426782325,,4.659999999999994,27.89837961772725,28.06795198789702,28.97168395766613,213,2,0,0,3,2844.83355,Midpoint
78885,34.46344281555176,-5.252328805729911,,6.700000000000011,28.576804531912856,28.4128404591358,28.789847838688843,207,5,6,0,0,5689.6671,Midpoint
115149,34.51821606102584,-5.166924841345192,,4.629999999999994,27.39610278700868,27.143285902858608,27.288858535667217,206,1,6,0,0,5689.6671,Midpoint
14832,34.48884302483618,-5.152347459583416,,4.599999999999993,25.4352753685946,25.501995424948085,25.61303993650112,199,1,2,0,2,3793.1114,Midpoint
152627,34.48821269438311,-5.153686326809182,,4.599999999999993,27.3515563367247,27.56293723358882,27.962851156469988,199,1,6,0,6,11379.3342,Midpoint
152742,34.473410328375095,-5.153788473405915,,4.599999999999993,27.270742349328785,27.638346641779144,27.4529551256704,199,1,6,0,0,5689.6671,Midpoint
128104,34.43497655940313,-5.102597388303583,,4.599999999999993,27.683011079394163,28.0115133860266,29.32231632892956,199,2,6,0,0,5689.6671,Midpoint
29939,34.450849648464946,-5.224125772449128,,4.599999999999993,26.59248480886401,26.779968864047028,27.39574804674926,199,5,4,0,0,3793.1114,Midpoint
82043,34.468496212831845,-5.245676542575242,,4.569999999999993,28.01070231550528,27.934361795067154,30.409935591012022,192,5,6,0,0,5689.6671,Midpoint
100809,34.500150151851,-5.2006297836015785,,5.860000000000004,29.020423841127467,28.34842990628825,28.260781004746967,189,1,6,0,0,5689.6671,Midpoint
149663,34.478398890319546,-5.146958262697778,,6.58000000000001,28.858960626797483,28.415788128418058,28.97854434171732,178,1,0,6,0,5689.6671,Midpoint
102822,34.42766842689624,-5.195691372744862,,4.869999999999996,28.205989567466425,28.07698812342327,29.57260902364045,174,5,6,0,0,5689.6671,Midpoint
26592,34.432754339340995,-5.206398720576143,,4.449999999999992,25.82924934076246,25.852381952523068,25.9906194035722,167,5,6,0,0,5689.6671,Midpoint
29998,34.47771526586673,-5.224222254778335,,4.449999999999992,26.38843952625397,26.28522473001913,26.49995327447101,167,5,6,0,0,5689.6671,Midpoint
32847,34.42125307404199,-5.237643140453833,,3.3999999999999924,24.552242871720424,24.67290916322682,24.51641111245644,157,5,4,0,0,3793.1114,Midpoint
4854,34.43741561129275,-5.1088150813970685,,4.389999999999992,25.21872887394573,25.13077120116581,25.21361539201922,156,2,6,0,0,5689.6671,Midpoint
151225,34.437294245150404,-5.150855737303512,,4.389999999999992,28.16742660177821,27.776556425896835,30.25071286394113,156,2,6,0,0,5689.6671,Midpoint
128201,34.279740581054185,-5.103065540468211,,4.389999999999992,28.141514870868534,27.930325377794432,29.35194089244617,156,3,0,6,0,5689.6671,Midpoint
101733,34.502745241214384,-5.198500755822879,,4.359999999999991,27.65463555851087,27.89249789077543,29.12183490977529,151,1,4,0,0,3793.1114,Midpoint
149453,34.4259409356009,-5.147502050754027,,4.359999999999991,27.05786220570496,27.18487869551336,27.91151373938429,151,2,6,0,0,5689.6671,Midpoint
35595,34.42803153075214,-5.250166501784817,,4.359999999999991,26.363481801611,26.87696177810777,27.775480044818487,151,5,6,0,0,5689.6671,EOSA
78156,34.44111090993881,-5.2538018906156045,,4.359999999999991,27.61751316151919,27.58501361590829,27.912325922857804,151,5,6,0,0,5689.6671,Midpoint
145221,34.24147010833099,-5.139598146218932,,4.359999999999991,27.620588037660102,27.521565593041565,28.10572865262896,151,3,0,6,6,11379.3342,EOSA
22763,34.471707471471824,-5.18683077629282,,4.329999999999991,25.694985365068128,26.03512766550796,26.83154467067527,146,1,6,0,0,5689.6671,Midpoint
10443,34.2679904642124,-5.134220211479734,,4.299999999999991,25.098614385900184,25.18209691537451,25.29373678156349,141,3,0,6,0,5689.6671,EOSA
11351,34.26104931216709,-5.137941240346034,,4.299999999999991,26.03820623926316,26.27844598408545,26.283430184639546,141,3,0,6,0,5689.6671,Midpoint
7893,34.46929990427988,-5.123673457502691,,4.299999999999991,26.28036744580816,26.564167323806444,26.887369200890667,141,2,0,0,6,5689.6671,Midpoint
150553,34.486924815497225,-5.149611121081137,,4.269999999999991,27.87339897930324,27.952322830167542,28.64910744681127,136,1,6,0,0,5689.6671,Midpoint
142883,34.226782987088065,-5.134392806229862,,4.269999999999991,27.326327029599348,27.393454717194345,27.49793671144549,136,3,0,6,0,5689.6671,Midpoint
119600,34.4595511323161,-5.157339617113274,,4.23999999999999,27.308512714637416,27.49512131150378,28.218163030062613,131,2,6,0,0,5689.6671,Midpoint
104546,34.470932120581736,-5.1915031752278535,,4.839999999999995,28.12231109627624,28.41803736890412,30.543567795044623,130,1,6,0,0,5689.6671,Midpoint
141311,34.41104906982679,-5.131312470072141,,4.20999999999999,26.9312386601937,27.37346093125334,27.64480324421477,127,2,6,0,0,5689.6671,Midpoint
151871,34.45914778475549,-5.152220152841219,,4.20999999999999,27.569934185935978,27.657421354907584,27.5728497191316,127,2,6,0,0,5689.6671,Midpoint
140853,34.22542218414897,-5.130437590074792,,4.20999999999999,28.33623350582741,28.1054900221271,27.864986578089862,127,3,0,0,6,5689.6671,Midpoint
31968,34.42625386379183,-5.233510417327091,,4.14999999999999,25.316057721740968,25.28897065555814,25.52647437202404,118,5,6,0,0,5689.6671,Midpoint
15420,34.47250608513293,-5.154653266660993,,4.119999999999989,24.982649548993813,25.026553563288665,24.892649734542697,114,1,5,0,0,4741.38925,EOSA
109499,34.52458705820202,-5.179483184586338,,4.119999999999989,26.53692106129265,26.748483470249013,26.933919660518026,114,1,6,0,6,11379.3342,Midpoint
9628,34.47131621969734,-5.130850313665173,,4.119999999999989,26.73986196302592,27.01780377486585,27.609404453923872,114,2,6,0,0,5689.6671,Midpoint
9998,34.45923513122379,-5.13238725908747,,4.119999999999989,26.69073881830173,27.140340676971675,27.62636895423292,114,2,6,0,0,5689.6671,Midpoint
144504,34.406760977417385,-5.135282147708559,,4.119999999999989,27.12072195678184,27.13028967834384,27.348645485351263,114,2,6,0,0,5689.6671,Midpoint
139892,34.228409851219574,-5.084308335844031,,4.119999999999989,26.80527845131024,26.942767636069995,26.98400997293813,114,3,0,6,6,11379.3342,Midpoint
95747,34.467414551933665,-5.214010288476713,,4.119999999999989,27.14319973762843,27.16324030533084,27.32588907182852,114,5,6,0,0,5689.6671,Midpoint
121483,34.230071363418226,-5.087086864978545,,4.119999999999989,27.981268112328408,28.44308177572721,28.733017233527605,114,3,0,6,0,5689.6671,Midpoint
145121,34.2279448621102,-5.139380590177256,,4.119999999999989,27.79189903503714,28.509516721312373,28.80689718724085,114,3,0,6,0,5689.6671,Midpoint
10623,34.219358450273035,-5.134833241991448,,4.119999999999989,25.56267909244454,25.93049302924893,26.435219854823167,114,3,0,0,6,5689.6671,Midpoint
12018,34.24845002109097,-5.140807041343197,,4.119999999999989,26.73577949247636,27.056322507373103,27.36940327306798,114,3,0,0,6,5689.6671,Midpoint
104422,34.482635158624895,-5.191824626856831,,4.089999999999989,27.181328664678325,27.319049196636435,27.79107041446716,110,1,6,0,6,11379.3342,Midpoint
30481,34.4178965570464,-5.226502979162347,,4.089999999999989,26.257008354915868,26.187864144939923,26.45706638183764,110,5,6,0,0,5689.6671,Midpoint
76819,34.43955060609445,-5.256642029083815,,4.089999999999989,27.30263086233016,27.55324033127973,28.629207186863923,110,5,6,0,0,5689.6671,Midpoint
102764,34.42983277802965,-5.195861937178509,,4.089999999999989,27.96239233556438,27.98976338641513,28.05883171181973,110,5,6,0,0,5689.6671,Midpoint
131184,34.27591082477227,-5.109756917401838,,4.089999999999989,27.590178638790952,27.84340686866782,29.156048209809896,110,3,0,6,0,5689.6671,Midpoint
16935,34.46878145796451,-5.161103194212968,,4.059999999999989,25.82062062922796,25.74896107914323,25.951696249663826,107,1,6,6,6,17069.0013,Midpoint
22752,34.48497439050804,-5.186781343738171,,4.059999999999989,25.23247457314489,25.22387832997802,25.33972578756243,107,1,0,0,6,5689.6671,Midpoint
132232,34.452709161605576,-5.112162127908638,,4.059999999999989,27.000382756872263,27.154571422789004,28.07116539297916,107,2,0,0,6,5689.6671,Midpoint
115902,34.522560359140144,-5.165111562563641,,4.509999999999993,28.260894539662047,28.091999148953867,29.19914561424298,105,1,0,6,0,5689.6671,Midpoint
144248,34.41852146019161,-5.137297148667555,,4.899999999999996,28.177099954033245,28.506805758248348,28.786021146097923,101,2,0,0,6,5689.6671,Midpoint
118714,34.43853024290345,-5.157087480517684,,3.999999999999989,27.55052778139973,27.501962534783537,28.01768472054192,100,2,6,0,0,5689.6671,Midpoint
125108,34.23230676523785,-5.096036451927104,,3.9699999999999886,27.16580766556082,27.237937387272936,27.441461207019564,96,3,0,0,6,5689.6671,Midpoint
91188,34.475715863254834,-5.224276282410151,,3.9699999999999886,27.92437430949624,27.971630633510777,28.00748182310264,96,5,6,0,0,5689.6671,Midpoint
22960,34.46014777917867,-5.187923080183519,,3.9699999999999886,25.2887803205454,25.152578477756663,25.20069686712197,96,1,0,6,0,5689.6671,Midpoint
128465,34.2553420185843,-5.10231481162136,,3.9699999999999886,27.38070756758342,27.488434222849023,27.928877589044863,96,3,0,6,0,5689.6671,Midpoint
