id;bayes.universe.redshift;bayes.universe.redshift_err;best.universe.redshift;best.chi_square;best.reduced_chi_square
9469;1.1499999999999997;4.840099894095377e-12;1.1500000000000001;314.00777657142544;0.7929489307359229
9628;3.979999999999945;2.3337599518471572e-08;3.98;360.1329730467761;1.259206199464252
9644;1.3399999999999999;2.0625523151386283e-11;1.34;409.8436642834828;1.059027556288069
9648;2.870031363184769;0.007210160379067846;2.87;1000.9134907263033;2.5148580169002597
9677;4.450000000135004;1.1619102138514277e-06;4.45;382.4299858308216;1.1021037055643272
9687;3.549999993573418;8.016594910513815e-06;3.5500000000000003;351.66151093164194;1.1023871816038933
9704;2.384800319649068;0.41879703527245354;2.36;232.55115863529684;0.8978809213718025
9725;1.9799976847892389;0.000152170271712477;1.98;337.2593535423169;0.8495197822224607
9998;3.9799838041421465;0.0004021147507037222;3.98;472.58583441856644;1.3200721631803531
10310;2.178742986327648;0.005332632827309852;2.18;153.74418856476666;0.3912065866787956
10349;6.119999999999999;8.881784827273695e-16;6.12;461.0264719912656;1.2359959034618382
10424;1.0897954770826368;0.043973195475574364;1.06;314.8610280827605;0.8073359694429757
10848;1.030829172847879;0.0028073010358665718;1.03;304.70211638543765;0.8168957543845513
10904;1.830001015859003;0.00010089270363179424;1.83;327.9145569753538;0.8136837642068332
10997;0.7644181556297088;0.179405012122182;0.8200000000000001;1206.6628704599048;3.4476082013140137
11192;3.12999999499359;7.07559695476844e-06;3.13;438.460104925469;1.1156745672403792
11228;3.2400031619021474;0.00025260685271422134;3.24;355.34890359597176;0.8973457161514439
11312;0.5392330673821091;0.008438636260851987;0.54;318.166073037194;0.8158104436851128
11470;1.2496998117992784;0.002027136333711279;1.25;122.02558310773884;0.30204352254390804
11521;1.1000000025669974;5.069396183391899e-06;1.1;226.82731972906737;0.5614537617056123
11584;2.426858815031713;0.0056655569278665574;2.43;417.29784723467924;1.0329154634521764
11625;2.2500408525056264;0.0006396968945677568;2.25;266.3848702145729;0.6593684906301309
11655;3.499999999999999;7.212457942123837e-10;3.5;385.3001396628302;0.9537132169872035
11824;1.077886854734499;0.30803375087837953;0.91;239.84229166972705;0.6794399197442692
12158;1.42;1.467284892200007e-12;1.42;269.8432958748508;0.6679289501852743
12161;1.0167347683315489;0.01126705038288617;1.02;232.52639046184407;0.5755603724303071
12190;4.102518756815848;0.004346975010787276;4.1;1028.2982439350621;2.539008009716203
12314;0.9500000000000001;2.7275394950374173e-16;0.9500000000000001;264.7342146442814;0.655282709515548
12383;1.47;1.1455612251779237e-12;1.47;308.4869353985152;0.7635815232636515
12416;3.990000000000001;1.5652137393539408e-11;3.99;342.4065649704868;1.1490153186929086
12474;1.4200000000000004;4.873442616518087e-13;1.42;220.19987025986043;0.5450491838115358
12502;12.433876950474595;1.5219008950706903;12.51;199.66277926083575;0.7829912912189637
12531;0.7575965959543879;0.004278351956791997;0.76;306.7608845967413;0.8381444934337193
12658;2.24000004096802;0.0005956279179695608;2.24;130.92723065493612;0.4760990205634041
12688;11.070641345805257;1.9913025942916378;11.040000000000001;166.7013810792019;0.715456571155373
